note, length, volume
0, 0.24, 81
65, 3.6, 71
67, 2.6, 48
0, 2.1, 3
64, 4.3, 70
65, 0.09, 68
66, 0.19, 68
65, 0.09, 65
66, 3.9, 62
62, 2.4, 57
0, 1.6, 7
64, 2.6, 48
0, 0.98, 11
64, 1.2, 69
66, 0.88, 69
67, 1.0, 70
71, 1.3, 87
74, 1.4, 66
0, 2.3, 5
58, 1.7, 78
60, 2.7, 53
0, 0.88, 14
58, 1.0, 71
63, 0.88, 62
61, 1.9, 40
0, 0.93, 18
62, 1.0, 79
65, 0.51, 75
66, 3.0, 65
65, 2.0, 76
66, 0.84, 41
0, 4.0, 3
69, 0.84, 79
63, 0.93, 59
58, 0.74, 70
60, 0.88, 46
66, 0.93, 76
71, 1.4, 67
0, 1.1, 10
72, 1.7, 82
74, 0.98, 82
76, 3.6, 55
0, 3.9, 1
51, 3.3, 50
53, 2.3, 34
0, 1.3, 4
55, 3.3, 48
56, 2.2, 39
0, 1.2, 12
58, 0.79, 59
63, 0.84, 55
60, 2.2, 41
56, 1.1, 30
0, 0.84, 12
53, 1.9, 50
51, 1.4, 27
55, 0.32, 66
58, 0.37, 67
59, 0.98, 56
56, 0.74, 49
53, 0.7, 29
51, 1.6, 4
0, 3.3, 1
51, 0.84, 60
60, 0.93, 63
63, 0.84, 58
67, 0.97, 52
62, 0.79, 60
61, 1.3, 46
62, 0.79, 34
0, 1.2, 7
60, 0.88, 49
67, 1.0, 74
70, 1.6, 75
68, 0.74, 70
65, 2.0, 54
0, 2.7, 3
67, 0.98, 69
63, 0.98, 35
0, 0.79, 12
58, 0.84, 68
63, 0.93, 60
67, 1.1, 53
63, 0.65, 29
0, 1.2, 12
57, 0.98, 71
65, 0.79, 45
0, 1.5, 8
63, 0.98, 41
0, 0.6, 18
62, 0.23, 64
63, 0.23, 83
65, 1.0, 51
0, 0.7, 14
67, 0.56, 76
65, 0.46, 78
63, 2.2, 52
0, 2.4, 4
61, 0.51, 74
60, 2.6, 63
59, 2.0, 56
58, 2.0, 58
