note, length, volume
60, 0.51, 52
64, 0.42, 56
61, 0.37, 60
64, 0.33, 72
62, 0.37, 67
64, 0.51, 71
65, 0.37, 68
64, 0.23, 14
65, 0.09, 0
64, 0.05, 0
0, 0.6, 19
58, 0.42, 64
60, 0.56, 68
61, 0.37, 66
62, 0.6, 35
55, 0.37, 52
56, 0.37, 57
57, 0.42, 64
58, 0.46, 46
55, 0.28, 48
52, 0.42, 54
49, 0.51, 54
50, 0.93, 41
0, 2.6, 4
55, 0.33, 57
51, 0.42, 67
52, 0.28, 54
55, 0.28, 62
59, 0.98, 43
0, 1.3, 10
57, 0.46, 62
52, 0.42, 65
53, 0.28, 65
56, 0.42, 60
60, 1.0, 62
61, 0.79, 59
62, 0.6, 32
0, 2.3, 4
62, 0.37, 67
59, 0.33, 50
55, 0.33, 52
52, 0.42, 51
54, 0.33, 44
52, 0.65, 23
0, 1.3, 11
62, 0.37, 72
58, 0.37, 58
55, 0.37, 52
51, 0.56, 58
60, 0.7, 37
0, 0.65, 14
57, 0.98, 39
0, 0.88, 13
61, 0.51, 69
66, 0.79, 60
62, 0.88, 45
0, 2.4, 5
67, 0.42, 77
66, 0.33, 72
69, 0.32, 66
66, 0.14, 68
65, 0.42, 73
64, 0.37, 66
67, 0.65, 69
64, 0.42, 72
63, 0.28, 74
62, 0.42, 64
66, 0.33, 62
62, 0.28, 65
61, 0.37, 67
60, 0.42, 73
59, 0.33, 67
58, 0.42, 65
57, 0.37, 59
62, 0.46, 60
66, 0.56, 23
0, 1.2, 9
67, 0.42, 75
64, 0.51, 65
59, 0.28, 54
55, 1.2, 41
49, 0.98, 55
50, 1.2, 19
0, 2.3, 1
51, 0.88, 56
52, 0.37, 54
58, 0.46, 66
59, 0.37, 34
54, 0.46, 46
55, 0.33, 56
59, 0.46, 39
51, 0.65, 39
52, 0.6, 47
53, 0.42, 59
60, 0.51, 66
61, 0.46, 35
53, 0.42, 53
54, 0.42, 49
55, 0.42, 59
57, 0.46, 48
59, 0.6, 27
62, 0.79, 32
0, 2.0, 9
59, 0.23, 69
57, 0.37, 65
59, 0.28, 59
62, 0.51, 78
65, 1.2, 69
62, 0.56, 35
0, 0.28, 44
58, 1.1, 41
0, 0.46, 17
64, 0.28, 73
62, 0.23, 64
61, 0.84, 27
0, 1.6, 9
62, 0.56, 75
67, 0.6, 66
62, 0.37, 75
68, 0.98, 73
62, 0.37, 69
69, 1.0, 55
61, 0.42, 68
67, 0.98, 32
0, 0.23, 38
61, 0.46, 53
66, 0.79, 28
