note, length, volume
0, 0.16, 70
53, 0.19, 65
55, 0.09, 63
54, 0.05, 47
55, 0.42, 7
0, 1.3, 8
53, 0.42, 69
55, 0.6, 22
0, 1.4, 11
53, 0.33, 63
55, 0.42, 13
0, 1.7, 8
53, 0.33, 62
55, 0.33, 5
0, 1.8, 7
56, 0.37, 72
58, 0.37, 7
0, 1.6, 7
56, 0.28, 70
58, 0.37, 13
0, 1.6, 9
53, 0.33, 57
55, 0.28, 3
0, 1.7, 7
53, 0.33, 53
55, 0.28, 2
0, 1.6, 7
56, 0.33, 72
58, 0.37, 11
0, 1.6, 7
55, 0.33, 65
57, 0.37, 13
0, 1.7, 6
53, 0.33, 64
55, 0.33, 5
0, 1.6, 8
53, 0.33, 59
55, 0.28, 0
0, 1.8, 11
58, 0.23, 84
60, 0.46, 13
0, 1.7, 10
58, 0.32, 77
60, 0.37, 6
0, 1.5, 8
56, 0.33, 69
58, 0.33, 3
0, 1.7, 10
55, 0.19, 71
58, 0.37, 11
0, 1.5, 10
58, 0.28, 82
60, 0.37, 13
0, 1.6, 10
61, 0.28, 77
63, 0.51, 14
0, 1.3, 9
56, 0.28, 68
58, 0.37, 5
0, 1.6, 7
55, 0.51, 46
56, 0.09, 0
0, 1.7, 8
50, 0.37, 64
53, 0.37, 0
0, 1.4, 10
53, 0.33, 65
55, 0.37, 9
0, 1.6, 7
55, 0.33, 63
57, 0.23, 4
0, 1.7, 9
57, 0.33, 68
59, 0.33, 4
0, 1.6, 9
58, 0.37, 69
60, 0.33, 9
0, 1.5, 6
56, 0.37, 74
58, 0.42, 14
0, 1.8, 11
61, 0.23, 80
63, 0.51, 23
0, 1.5, 13
60, 0.37, 78
62, 0.51, 19
0, 1.4, 9
53, 0.37, 65
55, 0.33, 7
0, 1.6, 7
56, 0.37, 74
58, 0.37, 10
0, 1.5, 7
51, 0.37, 67
53, 0.46, 7
0, 1.5, 8
54, 0.37, 62
56, 0.37, 13
0, 1.9, 8
62, 0.32, 84
64, 0.6, 18
0, 1.5, 15
61, 0.28, 79
62, 0.14, 74
63, 0.42, 22
0, 1.5, 13
60, 0.33, 84
61, 0.37, 45
62, 0.19, 0
0, 1.7, 11
60, 0.37, 83
61, 0.09, 66
62, 0.05, 64
61, 0.05, 37
62, 0.37, 0
0, 1.5, 13
60, 0.28, 75
61, 0.37, 20
0, 1.8, 8
62, 0.88, 43
0, 1.5, 10
60, 0.28, 74
62, 0.46, 22
0, 1.7, 12
60, 0.33, 76
62, 0.42, 9
0, 1.7, 10
60, 0.28, 76
62, 0.42, 8
0, 1.8, 8
62, 0.28, 81
64, 0.51, 18
0, 1.7, 9
60, 0.28, 66
62, 0.33, 3
0, 2.0, 12
61, 0.19, 75
73, 0.09, 57
63, 0.23, 5
0, 2.0, 10
61, 0.33, 73
63, 0.32, 3
0, 1.7, 8
62, 0.33, 78
64, 0.46, 13
0, 1.6, 9
60, 0.33, 76
62, 0.42, 11
0, 1.8, 9
58, 0.37, 68
60, 0.42, 11
0, 1.6, 9
57, 0.33, 75
59, 0.56, 22
0, 1.4, 6
56, 0.37, 73
58, 0.46, 18
0, 1.2, 7
56, 0.37, 67
53, 0.33, 58
54, 0.23, 22
55, 0.23, 0
0, 1.3, 13
58, 0.28, 67
55, 0.33, 67
57, 0.51, 21
0, 1.3, 14
60, 0.28, 72
57, 0.37, 74
58, 0.09, 65
59, 0.05, 64
58, 0.28, 52
59, 0.28, 2
0, 3.4, 3
57, 0.33, 75
59, 0.46, 15
0, 1.7, 15
73, 0.23, 76
63, 0.42, 11
0, 1.5, 10
58, 0.33, 78
60, 0.46, 14
0, 1.6, 10
63, 0.33, 88
65, 0.6, 17
0, 1.4, 8
53, 0.33, 55
55, 0.37, 4
0, 1.8, 6
51, 0.33, 63
53, 0.42, 5
0, 1.7, 8
52, 0.37, 54
54, 0.23, 0
0, 1.5, 6
48, 0.42, 56
51, 0.23, 0
0, 1.9, 5
53, 0.37, 59
55, 0.33, 4
0, 1.6, 6
56, 0.33, 71
58, 0.42, 12
0, 1.5, 9
57, 0.28, 67
58, 0.28, 11
0, 1.8, 10
60, 0.28, 73
62, 0.46, 14
0, 1.7, 9
62, 0.23, 78
64, 0.51, 16
0, 1.6, 9
60, 0.28, 71
62, 0.37, 13
0, 1.9, 11
61, 0.28, 72
63, 0.37, 11
0, 1.6, 11
59, 0.33, 76
61, 0.51, 10
0, 1.6, 9
66, 0.32, 84
68, 0.42, 16
0, 1.5, 10
65, 0.33, 79
67, 0.51, 13
0, 1.6, 11
69, 0.32, 89
71, 0.51, 15
0, 1.5, 8
64, 0.37, 78
65, 0.19, 52
66, 0.33, 0
0, 1.4, 10
70, 0.28, 87
72, 0.51, 30
0, 1.5, 9
64, 0.37, 81
66, 0.56, 29
0, 1.3, 12
63, 0.28, 85
65, 0.51, 15
0, 1.6, 10
60, 0.28, 80
61, 0.37, 37
62, 0.19, 0
0, 1.6, 11
60, 0.28, 75
62, 0.37, 18
0, 1.7, 6
54, 0.28, 66
56, 0.46, 20
0, 1.5, 10
57, 0.32, 75
59, 0.37, 15
0, 1.5, 8
51, 0.37, 71
53, 0.46, 11
0, 1.6, 11
60, 0.33, 73
61, 0.23, 12
62, 0.14, 0
0, 1.5, 13
60, 0.28, 77
62, 0.37, 12
0, 1.7, 9
55, 0.28, 69
57, 0.37, 16
0, 1.7, 9
56, 0.37, 73
58, 0.37, 11
0, 1.5, 12
49, 0.28, 80
51, 0.46, 15
0, 1.5, 15
48, 0.14, 80
51, 0.51, 22
0, 1.6, 13
47, 0.23, 88
49, 0.46, 20
0, 1.7, 13
47, 0.23, 80
49, 0.42, 14
0, 1.5, 9
50, 0.33, 73
52, 0.46, 8
0, 1.4, 7
50, 0.33, 69
52, 0.46, 10
0, 1.6, 9
54, 0.28, 61
56, 0.37, 8
0, 1.7, 10
54, 0.23, 68
56, 0.42, 14
0, 1.6, 8
51, 0.28, 71
53, 0.51, 17
0, 1.5, 9
51, 0.33, 68
52, 0.09, 19
53, 0.05, 14
52, 0.19, 0
53, 0.05, 0
0, 1.6, 9
53, 0.32, 72
55, 0.46, 17
0, 1.7, 9
53, 0.33, 66
55, 0.46, 12
0, 1.8, 8
54, 0.28, 68
56, 0.51, 19
0, 1.5, 11
54, 0.19, 65
56, 0.46, 18
0, 1.5, 6
56, 0.37, 74
58, 0.42, 12
0, 1.6, 8
56, 0.33, 73
58, 0.42, 12
0, 1.7, 11
60, 0.33, 76
62, 0.42, 15
0, 1.6, 8
63, 0.33, 88
65, 0.6, 30
0, 1.5, 11
66, 0.33, 82
68, 0.51, 28
0, 1.4, 12
69, 0.33, 89
71, 0.51, 23
0, 1.5, 8
72, 0.37, 88
74, 0.46, 29
0, 1.7, 11
73, 0.28, 84
75, 0.6, 34
0, 1.6, 11
66, 0.37, 86
67, 0.23, 73
68, 0.42, 17
0, 1.3, 11
63, 0.37, 89
65, 0.79, 42
0, 1.2, 16
60, 0.33, 63
62, 0.33, 0
0, 1.6, 11
59, 0.33, 63
61, 0.33, 0
