note, length, volume
0, 2.6, 6
59, 0.14, 65
57, 0.37, 60
55, 0.93, 35
0, 0.93, 13
63, 0.33, 68
61, 0.37, 60
59, 0.09, 57
58, 0.05, 55
59, 0.7, 26
0, 1.0, 7
56, 0.33, 48
54, 0.28, 50
52, 1.1, 41
0, 0.79, 16
58, 0.19, 63
57, 0.37, 55
55, 0.88, 30
0, 1.0, 10
53, 0.28, 57
51, 0.37, 50
48, 0.7, 28
49, 0.23, 0
0, 0.98, 11
56, 0.32, 53
54, 0.28, 52
52, 0.6, 26
0, 5.0, 1
63, 0.42, 73
61, 0.37, 57
58, 0.46, 36
59, 0.14, 0
0, 0.88, 16
65, 0.32, 81
63, 0.28, 62
61, 0.65, 25
0, 1.1, 10
66, 0.23, 67
64, 0.37, 71
62, 0.6, 34
0, 3.0, 5
68, 0.28, 71
66, 0.19, 67
64, 0.74, 35
0, 0.84, 16
65, 0.32, 82
63, 0.28, 65
61, 0.7, 29
0, 0.84, 15
60, 0.28, 68
58, 0.28, 59
56, 0.65, 30
0, 0.84, 12
54, 0.23, 62
52, 0.37, 55
50, 0.74, 25
0, 0.98, 13
59, 0.19, 64
57, 0.37, 58
55, 0.79, 30
0, 0.79, 14
62, 0.28, 72
60, 0.32, 70
58, 0.84, 41
0, 0.88, 13
66, 0.23, 73
64, 0.37, 71
62, 0.7, 40
0, 0.93, 15
69, 0.28, 79
67, 0.28, 83
65, 0.88, 55
0, 1.1, 14
71, 0.23, 74
69, 0.28, 74
67, 1.0, 41
0, 0.88, 13
72, 0.37, 66
70, 0.23, 71
68, 0.7, 41
0, 1.5, 9
65, 0.28, 79
63, 0.33, 64
61, 0.7, 23
0, 1.1, 13
67, 0.32, 79
65, 0.33, 76
63, 0.7, 36
0, 1.7, 6
61, 0.37, 62
59, 0.33, 50
58, 0.09, 55
57, 0.7, 27
0, 1.0, 12
58, 0.23, 64
56, 0.33, 56
54, 0.74, 20
0, 0.7, 18
62, 0.28, 66
60, 0.33, 61
58, 0.65, 32
0, 0.84, 10
53, 0.33, 55
51, 0.33, 42
49, 0.7, 16
0, 0.84, 17
49, 0.19, 40
48, 0.42, 52
45, 0.14, 48
46, 0.65, 14
0, 0.84, 13
55, 0.33, 56
53, 0.33, 52
51, 0.74, 24
0, 1.0, 8
58, 0.33, 58
56, 0.33, 45
54, 0.6, 12
0, 0.98, 12
58, 0.28, 51
56, 0.42, 46
54, 0.05, 38
53, 0.05, 37
54, 0.14, 26
53, 0.14, 5
54, 0.23, 0
0, 1.4, 10
58, 0.19, 62
57, 0.37, 56
55, 0.65, 22
0, 0.84, 8
54, 0.33, 58
52, 0.33, 52
50, 0.74, 19
0, 0.74, 18
59, 0.19, 63
57, 0.37, 52
55, 0.6, 16
0, 0.84, 11
64, 0.37, 65
62, 0.33, 60
60, 0.7, 25
0, 0.93, 13
58, 0.14, 56
57, 0.42, 50
55, 0.56, 20
0, 1.3, 5
53, 0.33, 63
51, 0.37, 51
49, 0.14, 51
48, 0.37, 17
49, 0.19, 0
0, 0.65, 18
58, 0.28, 49
56, 0.42, 54
54, 0.56, 17
0, 0.74, 10
55, 0.33, 56
53, 0.33, 51
51, 0.7, 19
0, 0.7, 18
61, 0.33, 55
58, 0.23, 57
57, 0.65, 31
0, 0.84, 15
63, 0.28, 66
61, 0.37, 49
58, 0.37, 15
59, 0.05, 0
0, 1.1, 12
65, 0.32, 76
63, 0.28, 59
61, 0.65, 18
0, 0.88, 15
67, 0.33, 76
65, 0.32, 69
63, 0.56, 27
0, 1.0, 13
70, 0.28, 72
68, 0.33, 64
66, 0.6, 23
0, 0.93, 9
62, 0.33, 58
60, 0.33, 48
58, 0.51, 21
0, 0.88, 12
66, 0.28, 70
64, 0.37, 65
62, 0.65, 30
0, 0.7, 12
59, 0.28, 53
57, 0.37, 54
55, 0.56, 20
0, 0.6, 20
64, 0.28, 70
62, 0.37, 56
60, 0.51, 14
0, 0.84, 15
57, 0.28, 63
55, 0.37, 59
53, 0.65, 23
0, 0.6, 20
62, 0.28, 69
60, 0.37, 61
58, 0.46, 20
0, 0.98, 13
55, 0.28, 57
53, 0.37, 51
51, 0.79, 27
0, 0.65, 21
60, 0.33, 66
58, 0.33, 52
56, 0.6, 20
0, 0.7, 15
53, 0.32, 55
51, 0.33, 46
49, 0.7, 20
0, 0.65, 18
58, 0.37, 60
56, 0.42, 42
54, 0.51, 9
0, 0.79, 15
63, 0.33, 64
61, 0.42, 47
58, 0.05, 21
59, 0.05, 9
58, 0.05, 0
59, 0.09, 0
58, 0.09, 0
0, 1.6, 4
56, 0.37, 51
54, 0.28, 53
52, 0.65, 28
0, 0.84, 16
61, 0.33, 55
59, 0.23, 56
57, 0.7, 30
0, 0.51, 16
54, 0.28, 57
52, 0.37, 51
50, 0.6, 18
0, 0.88, 14
58, 0.28, 57
57, 0.37, 56
55, 0.6, 21
0, 0.7, 16
64, 0.37, 69
62, 0.28, 59
60, 0.6, 23
0, 0.79, 9
57, 0.37, 52
55, 0.33, 51
53, 0.6, 19
0, 1.1, 13
65, 0.33, 78
63, 0.28, 63
61, 0.74, 26
0, 0.74, 13
56, 0.23, 50
54, 0.42, 48
52, 0.65, 23
0, 0.74, 18
65, 0.37, 78
63, 0.32, 56
61, 0.56, 9
0, 1.1, 12
58, 0.19, 60
57, 0.42, 55
55, 0.56, 18
0, 1.0, 6
64, 0.37, 71
62, 0.33, 63
60, 0.51, 23
0, 0.88, 9
57, 0.33, 62
55, 0.32, 57
53, 0.65, 26
0, 0.7, 16
59, 0.19, 60
57, 0.42, 58
55, 0.6, 23
0, 0.65, 14
52, 0.33, 53
50, 0.33, 39
48, 0.6, 13
0, 0.65, 21
61, 0.28, 58
59, 0.28, 56
57, 0.6, 27
0, 0.65, 23
65, 0.33, 82
63, 0.33, 68
61, 0.65, 25
0, 0.79, 21
67, 0.28, 80
65, 0.37, 75
63, 0.6, 29
0, 0.6, 20
70, 0.23, 73
68, 0.37, 69
65, 0.42, 37
66, 0.14, 0
0, 0.88, 16
67, 0.28, 81
65, 0.42, 77
63, 0.56, 27
0, 0.74, 26
69, 0.19, 74
67, 0.37, 78
65, 0.6, 35
0, 0.93, 15
62, 0.28, 62
60, 0.42, 43
58, 0.51, 19
0, 0.7, 20
67, 0.28, 79
65, 0.37, 75
63, 0.65, 32
0, 0.6, 23
60, 0.28, 61
58, 0.28, 55
56, 0.56, 18
0, 0.6, 24
65, 0.32, 81
63, 0.33, 68
61, 0.6, 24
0, 0.7, 18
58, 0.28, 59
56, 0.33, 48
54, 0.56, 14
0, 0.79, 16
61, 0.23, 54
59, 0.28, 54
57, 0.65, 26
0, 0.79, 6
50, 0.98, 21
0, 2.6, 5
59, 0.14, 68
57, 0.37, 59
55, 0.51, 17
0, 0.65, 22
60, 0.23, 57
59, 0.28, 56
57, 0.6, 24
0, 0.56, 20
61, 0.23, 54
59, 0.28, 55
57, 0.6, 21
0, 0.7, 20
62, 0.14, 67
60, 0.37, 65
58, 0.51, 22
0, 0.7, 26
65, 0.09, 70
64, 0.42, 68
62, 0.51, 26
0, 0.65, 22
63, 0.28, 61
61, 0.33, 54
58, 0.42, 18
0, 0.6, 17
57, 0.28, 55
55, 0.23, 52
53, 0.51, 15
0, 0.56, 19
66, 0.23, 67
64, 0.37, 62
62, 0.47, 25
0, 0.6, 20
58, 0.23, 56
56, 0.33, 47
54, 0.93, 18
0, 0.33, 34
63, 0.28, 61
61, 0.33, 53
58, 0.05, 46
59, 0.37, 12
0, 0.7, 11
60, 0.28, 48
58, 0.23, 44
56, 0.65, 21
0, 0.84, 14
57, 0.28, 58
55, 0.28, 52
53, 0.84, 21
0, 0.19, 34
54, 0.28, 55
52, 0.33, 49
50, 1.5, 31
48, 0.28, 39
46, 0.42, 20
47, 0.19, 0
0, 0.6, 16
57, 0.33, 55
55, 0.23, 54
53, 0.6, 21
0, 0.56, 23
61, 0.33, 43
59, 0.09, 50
57, 0.6, 27
0, 0.7, 19
64, 0.14, 65
62, 0.42, 60
60, 0.46, 16
0, 0.6, 23
67, 0.28, 84
65, 0.42, 73
63, 0.56, 25
0, 0.51, 30
70, 0.23, 75
68, 0.37, 67
66, 0.56, 25
0, 5.0, 1
57, 0.33, 61
55, 0.33, 58
53, 0.6, 22
0, 0.6, 19
61, 0.33, 52
59, 0.19, 52
57, 0.65, 26
0, 0.74, 14
55, 0.28, 57
53, 0.42, 53
51, 0.56, 16
0, 0.6, 23
62, 0.28, 75
