note, length, volume
0, 1.3, 12
58, 0.6, 69
61, 0.42, 70
66, 1.4, 51
0, 1.0, 16
60, 0.33, 79
63, 0.42, 80
68, 1.0, 40
0, 1.5, 9
58, 0.42, 63
61, 0.42, 62
65, 0.65, 64
66, 0.6, 23
0, 1.2, 12
60, 0.37, 69
63, 0.42, 76
68, 1.4, 51
0, 1.4, 9
62, 0.37, 80
65, 0.46, 76
70, 1.3, 32
0, 0.98, 14
60, 0.37, 78
63, 0.42, 81
68, 1.1, 44
0, 1.4, 8
60, 0.42, 73
63, 0.42, 77
68, 1.0, 41
0, 0.93, 11
58, 0.46, 57
61, 0.42, 61
66, 0.05, 60
65, 0.05, 52
66, 0.88, 29
0, 1.2, 11
57, 0.46, 71
62, 0.46, 74
66, 1.2, 42
0, 0.84, 15
57, 0.46, 72
60, 0.46, 75
65, 1.1, 38
0, 1.5, 6
56, 1.0, 74
60, 1.7, 41
0, 4.0, 2
56, 0.47, 77
59, 0.46, 73
64, 1.2, 42
0, 0.74, 9
55, 0.37, 69
58, 0.42, 74
63, 1.1, 46
0, 0.93, 13
54, 0.37, 71
57, 0.42, 73
62, 1.1, 44
0, 0.65, 12
56, 0.46, 74
59, 0.37, 63
64, 0.98, 33
0, 1.3, 4
53, 1.1, 64
56, 0.42, 65
61, 1.1, 26
0, 1.4, 4
54, 0.37, 67
57, 0.46, 67
62, 1.1, 38
0, 1.3, 11
60, 0.56, 81
63, 0.42, 76
68, 1.2, 44
0, 1.2, 10
58, 0.51, 61
62, 0.74, 70
67, 1.3, 45
0, 1.7, 7
58, 0.42, 65
61, 0.42, 67
65, 0.37, 59
66, 0.56, 22
0, 1.6, 8
57, 0.46, 77
60, 0.42, 80
65, 1.1, 44
0, 1.1, 11
58, 0.46, 66
61, 0.51, 68
65, 0.05, 59
66, 1.1, 42
0, 0.88, 11
56, 0.51, 69
59, 0.42, 61
64, 1.1, 35
0, 1.7, 5
53, 0.46, 64
56, 0.46, 58
61, 0.6, 13
0, 2.0, 5
51, 0.42, 62
54, 0.37, 55
59, 0.79, 22
0, 3.1, 1
56, 0.46, 68
59, 0.46, 63
64, 0.79, 23
0, 1.3, 5
51, 0.51, 53
54, 0.37, 54
59, 0.88, 30
