note, length, volume
0, 2.8, 6
68, 0.51, 97
64, 0.37, 85
61, 0.42, 79
59, 1.1, 54
0, 1.3, 13
65, 0.46, 83
61, 0.33, 76
58, 0.37, 76
56, 1.3, 60
0, 1.7, 10
66, 0.05, 80
65, 0.37, 88
62, 0.28, 81
59, 0.37, 81
57, 1.2, 55
0, 2.0, 9
70, 0.51, 86
66, 0.37, 85
63, 0.37, 91
61, 1.1, 60
0, 1.2, 21
67, 0.05, 102
66, 0.05, 100
67, 0.23, 91
63, 0.37, 96
60, 0.46, 87
58, 1.2, 56
0, 2.3, 6
70, 0.6, 85
66, 0.32, 87
63, 0.42, 88
61, 1.2, 51
0, 1.2, 16
67, 0.37, 89
63, 0.33, 94
60, 0.42, 85
58, 1.8, 55
0, 2.5, 6
66, 0.37, 91
62, 0.33, 87
59, 0.42, 83
57, 1.7, 49
0, 1.2, 9
64, 0.42, 95
60, 0.28, 92
57, 0.46, 82
55, 2.1, 55
0, 2.0, 9
66, 0.19, 87
62, 0.33, 87
59, 0.42, 81
57, 1.1, 50
0, 2.0, 8
62, 0.37, 88
58, 0.37, 73
55, 0.51, 62
53, 1.3, 32
0, 1.6, 8
62, 0.42, 89
58, 0.37, 77
55, 0.33, 73
53, 1.5, 44
0, 1.4, 12
60, 0.42, 86
56, 0.42, 76
53, 0.42, 66
51, 1.9, 53
0, 1.2, 17
60, 0.93, 95
56, 0.42, 79
53, 0.32, 72
51, 0.28, 80
50, 0.46, 66
51, 0.46, 11
0, 1.2, 14
65, 0.42, 87
61, 0.33, 80
58, 0.42, 76
56, 1.4, 50
0, 0.93, 20
65, 0.42, 85
61, 0.33, 80
58, 0.42, 75
56, 1.3, 52
0, 1.8, 11
68, 0.42, 93
64, 0.37, 80
61, 0.42, 79
59, 1.1, 48
0, 1.3, 17
67, 0.05, 93
66, 0.32, 81
63, 0.33, 81
60, 0.6, 56
58, 1.2, 45
0, 2.1, 8
67, 0.46, 90
63, 0.33, 87
60, 0.46, 82
58, 1.1, 49
0, 1.6, 11
70, 0.37, 84
66, 0.37, 87
63, 0.37, 85
61, 1.0, 44
0, 1.3, 11
72, 0.42, 91
68, 0.33, 90
65, 0.42, 88
63, 1.4, 64
0, 1.2, 18
60, 0.37, 89
58, 0.37, 73
55, 0.37, 73
51, 1.6, 64
0, 2.6, 8
60, 0.37, 83
56, 0.37, 76
53, 0.37, 70
51, 1.3, 47
0, 3.3, 4
69, 0.88, 88
65, 0.37, 86
62, 0.37, 89
60, 1.0, 59
0, 1.6, 11
69, 0.33, 86
65, 0.37, 90
62, 0.37, 91
60, 1.0, 57
0, 2.0, 7
72, 0.37, 86
68, 0.37, 88
65, 0.37, 78
63, 1.2, 52
0, 1.5, 12
69, 0.33, 82
65, 0.37, 84
62, 0.37, 85
60, 1.3, 54
0, 5.0, 2
67, 0.46, 91
63, 0.37, 97
60, 0.42, 87
58, 1.2, 52
0, 1.3, 10
63, 0.37, 85
59, 0.33, 85
56, 0.46, 79
54, 1.2, 43
0, 1.5, 11
61, 0.37, 80
57, 0.42, 74
54, 0.37, 73
52, 1.6, 54
0, 2.0, 7
63, 0.37, 86
59, 0.33, 80
56, 0.42, 73
54, 1.2, 35
0, 2.2, 8
67, 0.37, 89
63, 0.28, 91
60, 0.37, 82
58, 0.88, 47
0, 1.4, 12
68, 0.42, 89
64, 0.37, 83
61, 0.37, 82
59, 1.2, 51
0, 1.1, 12
66, 0.37, 87
62, 0.37, 84
59, 0.37, 81
57, 1.3, 53
0, 1.1, 15
70, 0.42, 82
66, 0.33, 88
63, 0.37, 90
61, 1.1, 50
0, 1.7, 7
72, 0.46, 88
68, 0.37, 89
65, 0.37, 82
63, 1.0, 52
0, 2.1, 7
67, 0.46, 94
63, 0.28, 93
60, 0.37, 92
58, 1.2, 49
