note, length, volume
0, 5.0, 2
59, 0.65, 56
56, 0.37, 52
54, 0.28, 44
52, 0.88, 34
0, 0.88, 19
60, 1.0, 55
57, 0.33, 51
55, 0.28, 49
53, 0.7, 21
0, 1.1, 17
60, 0.56, 72
57, 0.23, 53
55, 0.33, 52
53, 0.74, 25
0, 1.1, 13
65, 0.74, 72
62, 0.28, 56
60, 0.33, 51
58, 0.74, 30
0, 2.1, 6
59, 0.37, 58
58, 0.09, 60
56, 0.37, 49
54, 0.23, 53
52, 0.79, 33
0, 0.88, 14
60, 0.6, 57
61, 0.05, 64
58, 0.37, 55
56, 0.33, 43
54, 0.51, 11
0, 1.3, 11
62, 0.42, 72
63, 0.28, 61
60, 0.37, 58
58, 0.28, 47
56, 0.6, 16
0, 1.2, 12
66, 0.09, 62
65, 0.6, 64
63, 0.28, 52
61, 0.37, 39
59, 0.09, 41
58, 0.37, 10
0, 1.8, 7
57, 0.09, 68
56, 0.42, 60
57, 0.09, 50
54, 0.32, 55
52, 0.33, 46
50, 0.6, 15
0, 0.98, 8
53, 0.7, 59
50, 0.37, 39
47, 0.28, 11
0, 2.1, 7
61, 0.37, 70
60, 0.14, 61
61, 0.05, 69
58, 0.37, 63
56, 0.42, 52
54, 0.6, 15
0, 1.3, 10
65, 0.79, 74
62, 0.33, 60
60, 0.33, 57
58, 0.46, 23
0, 2.6, 6
67, 0.6, 75
65, 0.32, 77
63, 0.28, 57
61, 0.6, 20
0, 1.4, 9
70, 0.7, 67
67, 0.33, 71
65, 0.33, 66
63, 0.37, 20
0, 2.6, 4
72, 0.79, 77
69, 0.28, 73
67, 0.37, 74
65, 0.56, 33
0, 1.6, 8
66, 0.7, 66
63, 0.46, 62
61, 0.33, 48
59, 0.37, 10
0, 2.1, 6
60, 0.74, 61
57, 0.33, 61
55, 0.32, 55
53, 0.51, 15
0, 2.3, 6
62, 0.74, 69
59, 0.33, 61
57, 0.37, 57
55, 0.46, 18
0, 1.4, 8
64, 0.79, 68
61, 0.32, 54
59, 0.37, 55
57, 0.46, 20
0, 1.8, 8
65, 0.7, 78
62, 0.28, 58
60, 0.37, 57
58, 0.51, 22
0, 2.3, 4
66, 0.7, 68
63, 0.33, 65
61, 0.33, 55
59, 0.46, 15
0, 1.2, 13
67, 0.7, 74
64, 0.33, 69
62, 0.37, 55
60, 0.51, 17
0, 1.1, 15
65, 0.74, 75
62, 0.28, 58
60, 0.37, 54
58, 0.56, 19
0, 1.2, 9
61, 0.7, 59
58, 0.33, 58
56, 0.42, 50
54, 0.56, 13
0, 1.0, 9
59, 0.7, 56
56, 0.37, 54
54, 0.32, 51
52, 0.65, 28
0, 1.2, 13
58, 0.74, 64
55, 0.33, 58
53, 0.37, 53
51, 0.7, 21
0, 0.98, 11
54, 0.65, 55
51, 0.46, 58
48, 0.19, 48
47, 0.6, 21
0, 0.98, 13
57, 0.74, 62
54, 0.33, 56
52, 0.37, 50
50, 0.56, 10
0, 0.93, 13
55, 0.65, 61
52, 0.37, 51
50, 0.33, 27
48, 0.46, 3
0, 1.3, 14
60, 0.19, 62
61, 0.46, 59
58, 0.33, 53
56, 0.37, 48
54, 0.46, 9
0, 1.2, 12
63, 0.65, 65
60, 0.37, 52
58, 0.32, 49
56, 0.42, 13
0, 1.5, 7
66, 0.65, 63
63, 0.33, 60
61, 0.37, 51
59, 0.37, 11
0, 1.1, 13
67, 0.74, 69
64, 0.32, 60
62, 0.32, 53
60, 0.46, 15
0, 5.0, 2
68, 0.79, 77
65, 0.32, 72
63, 0.33, 59
61, 0.6, 17
0, 1.0, 12
70, 0.79, 65
67, 0.33, 71
65, 0.37, 71
63, 0.42, 26
0, 1.2, 10
72, 0.7, 72
69, 0.33, 74
67, 0.33, 75
65, 0.51, 29
0, 1.3, 8
