note, length, volume
0, 1.0, 11
55, 0.46, 69
57, 0.51, 76
60, 0.74, 38
0, 1.5, 9
55, 0.33, 68
57, 0.37, 73
60, 1.1, 41
0, 1.1, 11
55, 0.37, 69
57, 0.37, 72
60, 2.3, 55
55, 0.46, 64
57, 0.42, 71
60, 0.84, 39
0, 1.6, 8
54, 0.33, 62
56, 0.42, 69
58, 0.84, 44
59, 0.05, 0
0, 1.5, 7
54, 0.37, 66
56, 0.37, 68
59, 0.37, 64
58, 0.42, 25
59, 0.05, 0
0, 1.5, 7
54, 0.37, 67
56, 0.42, 68
59, 1.1, 43
0, 1.3, 7
54, 0.37, 64
56, 0.42, 66
59, 0.33, 65
58, 0.46, 42
59, 0.14, 0
0, 1.3, 10
50, 0.37, 68
52, 0.37, 67
55, 0.84, 37
0, 1.5, 7
50, 0.37, 67
52, 0.42, 68
55, 0.93, 35
0, 1.4, 8
55, 0.42, 72
57, 0.42, 76
60, 0.14, 72
72, 0.05, 65
60, 0.88, 47
61, 0.05, 0
0, 1.1, 8
50, 0.42, 69
52, 0.37, 67
54, 0.42, 55
55, 0.51, 21
0, 1.2, 11
56, 0.37, 76
58, 0.42, 75
61, 0.23, 78
60, 0.33, 73
61, 0.6, 26
0, 1.2, 15
61, 0.42, 13
0, 0.33, 50
61, 1.2, 45
0, 0.98, 9
56, 0.42, 71
58, 0.42, 68
61, 0.79, 30
0, 4.4, 3
52, 0.37, 66
54, 0.37, 64
57, 0.79, 42
0, 1.4, 6
56, 0.42, 71
58, 0.42, 64
61, 0.93, 35
0, 1.4, 8
53, 0.42, 65
55, 0.33, 71
58, 1.0, 48
0, 1.3, 11
57, 0.37, 75
59, 0.37, 71
62, 0.98, 43
0, 1.3, 17
61, 0.28, 79
63, 0.42, 84
66, 1.2, 57
0, 0.98, 18
60, 0.33, 77
62, 0.37, 81
64, 0.46, 89
65, 0.98, 42
0, 0.74, 22
58, 0.37, 81
60, 0.37, 78
63, 0.98, 51
0, 1.2, 10
56, 0.42, 73
58, 0.37, 68
61, 1.1, 43
0, 1.1, 10
54, 0.37, 64
56, 0.37, 67
58, 0.98, 59
59, 0.23, 0
0, 1.1, 14
53, 0.32, 66
55, 0.37, 69
58, 1.1, 48
0, 1.1, 8
54, 0.37, 64
56, 0.42, 69
59, 0.05, 67
58, 0.79, 57
59, 0.28, 0
0, 0.88, 14
52, 0.37, 63
54, 0.37, 64
56, 0.19, 66
57, 0.09, 66
56, 0.14, 64
57, 0.51, 27
0, 1.5, 4
51, 0.28, 67
53, 0.37, 66
56, 1.0, 41
0, 1.1, 14
58, 0.42, 73
60, 0.33, 74
63, 1.0, 50
0, 1.0, 13
58, 0.37, 78
60, 0.37, 77
63, 0.93, 44
0, 1.3, 13
58, 0.32, 77
60, 0.42, 77
63, 0.09, 73
62, 0.05, 73
63, 0.28, 71
62, 0.05, 54
63, 0.28, 12
0, 1.4, 11
58, 0.37, 83
60, 0.37, 77
62, 0.6, 43
63, 0.05, 0
0, 1.5, 10
56, 0.33, 72
58, 0.42, 69
61, 0.09, 70
60, 0.23, 65
61, 0.46, 11
0, 1.4, 9
56, 0.42, 73
58, 0.42, 69
61, 0.84, 33
0, 1.5, 11
56, 0.33, 75
58, 0.46, 73
60, 0.51, 46
