note, length, volume
0, 0.72, 3
53, 0.84, 69
58, 0.46, 76
55, 0.46, 78
57, 1.3, 52
0, 1.3, 12
55, 0.37, 86
60, 0.37, 90
57, 0.37, 78
59, 1.0, 39
0, 0.98, 14
60, 0.42, 92
65, 0.37, 85
62, 0.37, 83
64, 0.84, 35
0, 1.0, 12
58, 0.46, 79
63, 0.33, 89
60, 0.37, 83
62, 1.1, 45
0, 0.88, 11
53, 0.42, 79
58, 0.37, 76
55, 0.37, 78
57, 1.2, 49
0, 0.84, 15
50, 0.37, 79
55, 0.37, 76
52, 0.46, 70
54, 0.84, 24
0, 0.88, 15
55, 0.42, 76
60, 0.33, 83
57, 0.42, 78
59, 1.3, 45
0, 0.6, 25
48, 0.37, 71
53, 0.33, 68
50, 0.42, 72
52, 0.97, 37
0, 1.0, 12
53, 0.37, 79
58, 0.37, 78
55, 0.37, 79
57, 0.93, 44
0, 0.65, 22
51, 0.37, 93
56, 0.46, 80
53, 0.32, 69
55, 0.88, 30
0, 0.79, 16
54, 0.37, 79
59, 0.28, 78
56, 0.46, 80
58, 0.98, 50
0, 0.56, 24
56, 0.46, 75
61, 0.28, 83
58, 0.42, 85
60, 0.65, 42
0, 1.7, 6
60, 0.33, 83
65, 0.33, 85
62, 0.42, 82
64, 0.7, 30
0, 0.74, 19
59, 0.33, 67
64, 0.33, 78
61, 0.37, 77
63, 0.84, 33
0, 0.84, 19
62, 0.37, 88
67, 0.28, 79
64, 0.42, 81
65, 0.19, 70
66, 0.05, 74
65, 0.14, 52
66, 0.42, 7
0, 0.7, 10
55, 0.51, 70
60, 0.33, 78
57, 0.42, 74
59, 0.84, 37
0, 1.0, 19
62, 0.33, 89
67, 0.32, 77
64, 0.33, 78
66, 0.84, 38
0, 1.6, 12
58, 0.37, 82
63, 0.23, 86
60, 0.42, 80
62, 0.74, 45
0, 1.5, 8
55, 0.33, 80
60, 0.33, 81
57, 0.42, 71
58, 0.6, 34
0, 1.2, 10
56, 0.42, 81
61, 0.33, 80
58, 0.37, 75
60, 0.79, 35
0, 1.6, 8
61, 0.37, 78
65, 0.23, 77
63, 0.42, 85
65, 0.74, 26
0, 1.2, 12
60, 0.37, 85
65, 0.28, 85
62, 0.37, 81
64, 0.7, 29
0, 1.2, 10
64, 0.37, 95
69, 0.33, 93
66, 0.37, 96
68, 0.6, 48
0, 1.8, 9
63, 0.28, 93
68, 0.42, 79
63, 0.33, 82
67, 0.79, 31
0, 1.6, 10
62, 0.33, 94
67, 0.32, 87
64, 0.42, 85
66, 0.79, 39
0, 0.98, 16
60, 0.37, 89
65, 0.37, 89
62, 0.32, 85
64, 0.74, 39
0, 0.93, 19
58, 0.42, 79
63, 0.28, 85
60, 0.42, 83
62, 0.65, 43
0, 0.84, 14
56, 0.46, 81
61, 0.28, 78
58, 0.37, 78
60, 0.6, 49
57, 0.37, 78
62, 0.32, 73
59, 0.37, 72
61, 0.6, 37
55, 0.42, 79
60, 0.28, 74
57, 0.42, 72
59, 0.6, 25
0, 1.1, 10
52, 0.37, 80
57, 0.33, 73
54, 0.33, 76
56, 0.7, 55
0, 0.09, 77
48, 0.37, 72
53, 0.32, 61
50, 0.37, 64
52, 0.46, 38
51, 0.37, 75
56, 0.33, 79
53, 0.37, 70
55, 0.7, 24
0, 0.05, 60
54, 0.46, 72
59, 0.28, 81
56, 0.46, 82
58, 0.6, 29
0, 0.46, 33
57, 0.37, 85
62, 0.33, 78
59, 0.37, 78
61, 0.93, 38
0, 1.1, 16
60, 0.37, 86
65, 0.37, 81
62, 0.33, 77
64, 0.7, 31
63, 0.37, 90
68, 0.37, 91
65, 0.33, 84
67, 0.65, 26
0, 0.46, 39
62, 0.37, 90
67, 0.28, 84
64, 0.37, 82
66, 0.84, 40
0, 2.5, 6
62, 0.37, 90
67, 0.28, 79
64, 0.46, 81
66, 0.6, 25
0, 0.33, 45
60, 0.33, 81
65, 0.33, 81
62, 0.37, 78
64, 0.6, 24
0, 0.42, 45
66, 0.37, 82
71, 0.28, 90
68, 0.37, 84
70, 1.1, 42
0, 1.2, 12
63, 0.33, 100
68, 0.28, 94
65, 0.37, 88
67, 0.6, 52
61, 0.37, 86
66, 0.28, 82
63, 0.32, 85
65, 0.42, 28
0, 0.37, 42
60, 0.33, 82
65, 0.37, 86
62, 0.37, 82
64, 0.6, 25
0, 0.7, 25
58, 0.46, 84
63, 0.33, 87
60, 0.42, 86
62, 0.79, 49
0, 0.74, 18
55, 0.37, 72
60, 0.37, 81
57, 0.42, 77
59, 0.88, 39
0, 0.7, 21
52, 0.37, 78
57, 0.37, 71
54, 0.37, 78
56, 1.1, 51
0, 0.7, 16
50, 0.46, 75
55, 0.32, 74
52, 0.46, 68
54, 1.0, 39
0, 0.6, 18
48, 0.46, 76
54, 0.51, 75
51, 0.46, 78
53, 0.88, 38
0, 1.3, 13
48, 0.42, 79
53, 0.33, 70
50, 0.46, 72
52, 0.7, 33
0, 0.65, 13
51, 0.46, 88
56, 0.37, 80
53, 0.37, 71
55, 0.7, 27
0, 0.46, 29
54, 0.32, 71
59, 0.33, 73
56, 0.42, 79
58, 0.79, 37
0, 0.51, 36
57, 0.37, 81
62, 0.37, 76
59, 0.37, 70
61, 0.74, 40
0, 0.6, 34
60, 0.37, 84
65, 0.37, 87
62, 0.37, 83
64, 0.79, 31
0, 0.65, 27
61, 0.37, 86
66, 0.28, 81
63, 0.46, 89
65, 0.93, 43
0, 0.7, 23
62, 0.32, 93
67, 0.33, 87
64, 0.37, 82
66, 0.93, 48
0, 0.56, 32
58, 0.33, 79
65, 1.0, 50
0, 2.1, 7
58, 0.37, 81
63, 0.28, 88
60, 0.37, 85
62, 0.65, 43
0, 0.88, 20
58, 0.37, 86
63, 0.28, 89
60, 0.37, 84
62, 0.7, 41
0, 0.56, 34
58, 0.32, 82
63, 0.33, 82
60, 0.37, 82
62, 0.65, 38
0, 0.56, 24
56, 0.46, 79
61, 0.28, 77
58, 0.37, 78
60, 0.84, 32
0, 0.6, 30
58, 0.28, 81
65, 0.37, 84
62, 0.98, 50
0, 0.42, 37
58, 0.37, 77
63, 0.28, 85
60, 0.37, 83
62, 0.74, 48
0, 0.56, 25
56, 0.42, 81
61, 0.37, 68
58, 0.32, 82
60, 0.79, 33
