note, length, volume
0, 1.4, 10
67, 0.37, 84
65, 0.37, 80
62, 0.28, 70
60, 0.37, 64
58, 0.65, 26
0, 1.1, 12
68, 0.33, 78
66, 0.33, 76
63, 0.23, 62
61, 0.37, 62
59, 0.56, 24
0, 1.9, 7
71, 0.37, 79
69, 0.28, 71
66, 0.19, 66
64, 0.33, 72
62, 0.51, 18
0, 1.4, 9
67, 0.33, 84
65, 0.33, 74
62, 0.23, 60
60, 0.28, 54
58, 0.56, 18
0, 1.3, 11
66, 0.28, 72
64, 0.28, 65
61, 0.23, 70
59, 0.33, 70
57, 0.79, 31
0, 1.2, 13
65, 0.33, 78
63, 0.28, 75
60, 0.23, 72
58, 0.28, 67
56, 0.88, 29
0, 1.3, 9
64, 0.42, 79
62, 0.14, 74
59, 0.33, 71
57, 0.37, 62
55, 0.6, 18
0, 3.9, 4
68, 0.32, 82
66, 0.23, 78
63, 0.28, 69
61, 0.23, 68
59, 0.56, 24
0, 0.98, 12
72, 0.28, 69
70, 0.23, 74
67, 0.23, 84
65, 0.33, 80
63, 0.6, 33
0, 1.1, 15
69, 0.23, 78
67, 0.28, 72
64, 0.42, 74
62, 0.19, 68
60, 0.7, 26
0, 1.1, 16
73, 0.28, 85
71, 0.23, 85
68, 0.14, 79
66, 0.33, 79
64, 0.74, 33
0, 0.93, 16
67, 0.28, 89
65, 0.33, 83
62, 0.14, 86
60, 0.37, 74
58, 0.6, 27
0, 1.4, 11
71, 0.23, 82
69, 0.32, 77
66, 0.09, 70
64, 0.42, 75
62, 0.65, 33
0, 0.88, 18
65, 0.23, 83
63, 0.28, 76
60, 0.28, 68
58, 0.28, 68
56, 0.7, 35
0, 1.2, 11
55, 0.23, 73
53, 0.28, 63
50, 0.23, 60
48, 0.33, 62
46, 0.65, 20
0, 1.1, 10
59, 0.28, 71
57, 0.28, 64
54, 0.19, 69
52, 0.32, 61
50, 0.6, 14
0, 1.2, 11
62, 0.28, 84
60, 0.28, 75
57, 0.28, 71
55, 0.28, 68
53, 0.79, 26
0, 0.84, 18
63, 0.28, 70
61, 0.33, 68
58, 0.14, 72
56, 0.37, 60
54, 0.65, 20
0, 1.0, 14
67, 0.28, 91
