note, length, volume
58, 0.32, 71
56, 0.37, 61
54, 0.65, 27
0, 0.7, 20
64, 0.37, 79
63, 0.23, 68
61, 0.33, 62
59, 0.79, 36
0, 0.6, 28
55, 0.28, 66
54, 0.23, 68
52, 0.37, 64
50, 0.84, 30
0, 0.51, 31
60, 0.23, 73
59, 0.28, 73
57, 0.33, 69
55, 0.7, 33
0, 0.7, 22
65, 0.28, 81
64, 0.28, 73
62, 0.33, 69
60, 0.7, 32
0, 0.74, 20
70, 0.23, 85
69, 0.28, 85
67, 0.28, 86
65, 1.5, 57
62, 0.28, 64
61, 0.23, 69
59, 0.33, 70
57, 0.88, 41
0, 0.56, 27
65, 0.28, 80
64, 0.33, 78
62, 0.23, 79
60, 0.84, 38
0, 0.6, 25
66, 0.23, 83
65, 0.33, 78
63, 0.33, 62
61, 0.6, 41
59, 0.28, 67
58, 0.28, 65
56, 0.37, 61
54, 0.6, 26
55, 0.32, 64
54, 0.28, 64
52, 0.33, 58
50, 0.79, 26
0, 4.6, 4
58, 0.23, 83
57, 0.28, 74
55, 0.28, 70
53, 0.74, 31
0, 0.74, 27
60, 0.19, 78
59, 0.28, 76
57, 0.33, 70
55, 0.74, 34
0, 0.79, 23
62, 0.19, 71
61, 0.28, 73
59, 0.32, 78
57, 0.88, 45
0, 0.42, 40
65, 0.23, 86
64, 0.33, 78
62, 0.28, 83
60, 0.84, 45
0, 0.51, 32
67, 0.28, 84
66, 0.28, 79
64, 0.33, 78
62, 0.74, 36
0, 0.42, 49
68, 0.28, 91
67, 0.28, 90
65, 0.33, 82
63, 0.84, 40
0, 0.42, 39
70, 0.23, 84
69, 0.28, 88
67, 0.32, 89
65, 0.93, 43
0, 0.23, 51
72, 0.33, 87
71, 0.33, 91
69, 0.28, 86
67, 0.84, 44
0, 0.46, 36
59, 0.19, 74
58, 0.28, 73
56, 0.33, 63
54, 0.7, 29
0, 0.56, 35
60, 0.23, 75
59, 0.23, 72
57, 0.37, 66
55, 0.65, 27
0, 0.6, 29
62, 0.19, 79
61, 0.28, 76
59, 0.33, 77
57, 0.84, 44
0, 0.42, 33
63, 0.23, 79
62, 0.28, 82
60, 0.33, 74
58, 0.74, 35
0, 0.56, 29
65, 0.28, 90
64, 0.23, 82
62, 0.33, 81
60, 0.74, 40
0, 0.6, 33
67, 0.23, 83
66, 0.28, 76
64, 0.33, 78
62, 0.7, 31
0, 0.7, 24
68, 0.23, 86
67, 0.28, 85
65, 0.33, 79
63, 0.7, 37
0, 0.93, 21
70, 0.05, 84
69, 0.37, 85
67, 0.28, 89
65, 1.5, 79
71, 0.19, 68
70, 0.05, 68
71, 0.05, 52
70, 0.14, 88
68, 0.33, 84
66, 0.7, 38
0, 0.7, 16
72, 0.28, 83
71, 0.23, 82
69, 0.33, 80
67, 0.88, 43
0, 0.65, 26
73, 0.28, 84
72, 0.28, 72
70, 0.23, 79
68, 0.93, 48
0, 0.56, 31
74, 0.28, 83
72, 0.28, 85
71, 0.28, 77
69, 1.0, 41
0, 0.46, 41
74, 0.23, 87
73, 0.28, 82
71, 0.28, 74
69, 1.0, 42
0, 0.46, 34
67, 0.28, 78
66, 0.28, 79
64, 0.33, 75
62, 0.88, 39
0, 0.74, 28
64, 0.42, 78
62, 0.37, 71
60, 0.79, 35
0, 0.74, 26
67, 0.23, 81
66, 0.28, 77
64, 0.33, 81
62, 0.84, 39
0, 0.65, 19
61, 0.23, 72
59, 0.23, 71
58, 0.33, 66
56, 0.88, 38
0, 0.56, 19
61, 0.28, 72
60, 0.28, 75
58, 0.32, 68
56, 0.7, 32
0, 0.79, 18
55, 0.23, 66
54, 0.28, 71
52, 0.32, 66
50, 0.74, 24
0, 0.65, 27
58, 0.23, 78
57, 0.28, 70
55, 0.28, 66
53, 0.7, 25
0, 0.7, 19
56, 0.37, 75
55, 0.23, 68
53, 0.33, 63
51, 0.65, 28
0, 0.79, 17
54, 0.28, 68
53, 0.23, 67
51, 0.42, 63
48, 0.14, 50
49, 0.05, 33
48, 0.14, 14
49, 0.23, 0
0, 0.88, 19
59, 0.19, 74
58, 0.33, 74
56, 0.37, 64
54, 0.51, 24
0, 0.79, 17
54, 0.28, 73
53, 0.28, 69
51, 0.33, 58
49, 0.51, 17
0, 1.0, 19
60, 0.23, 77
59, 0.28, 71
57, 0.33, 64
55, 0.6, 24
0, 0.74, 20
59, 0.28, 72
58, 0.28, 70
56, 0.32, 61
54, 0.6, 21
0, 0.74, 20
55, 0.23, 74
54, 0.28, 79
52, 0.33, 66
50, 0.56, 20
0, 0.79, 20
54, 0.23, 77
53, 0.28, 70
51, 0.33, 67
49, 0.6, 27
0, 0.88, 20
60, 0.23, 77
59, 0.28, 74
57, 0.37, 66
55, 0.56, 22
0, 0.79, 21
62, 0.23, 71
61, 0.33, 72
58, 0.19, 70
57, 0.7, 35
0, 0.74, 25
63, 0.23, 82
62, 0.28, 84
60, 0.37, 69
58, 0.6, 27
0, 0.84, 22
65, 0.23, 85
64, 0.33, 76
62, 0.23, 69
60, 0.65, 24
0, 0.88, 16
66, 0.28, 86
65, 0.33, 79
63, 0.33, 49
61, 0.65, 8
0, 0.74, 16
67, 0.33, 81
66, 0.28, 72
64, 0.28, 71
62, 0.56, 32
0, 0.93, 16
69, 0.28, 78
68, 0.23, 75
66, 0.28, 74
64, 0.79, 30
0, 0.7, 28
71, 0.23, 74
70, 0.23, 83
68, 0.33, 83
66, 0.84, 40
0, 0.7, 21
72, 0.33, 87
71, 0.23, 74
69, 0.33, 74
67, 1.1, 33
0, 0.14, 69
66, 0.28, 79
65, 0.28, 70
63, 0.28, 60
61, 0.6, 17
0, 0.6, 30
65, 0.19, 84
64, 0.37, 76
62, 0.23, 63
60, 0.65, 22
0, 0.56, 24
59, 0.23, 72
58, 0.28, 69
56, 0.33, 60
54, 0.6, 26
0, 0.6, 28
57, 0.23, 73
56, 0.28, 63
54, 0.33, 70
52, 0.65, 34
0, 0.46, 31
55, 0.23, 66
54, 0.28, 65
52, 0.33, 59
50, 0.51, 16
0, 0.79, 22
59, 0.05, 71
58, 0.37, 68
56, 0.37, 57
54, 0.42, 12
0, 0.56, 40
60, 0.56, 85
57, 0.14, 65
56, 0.56, 22
0, 0.51, 32
62, 0.23, 65
61, 0.28, 61
59, 0.28, 66
57, 0.46, 18
0, 0.65, 26
63, 0.23, 78
62, 0.23, 70
60, 0.33, 59
58, 0.42, 7
0, 0.51, 29
65, 0.28, 78
64, 0.33, 74
62, 0.23, 65
60, 0.51, 19
0, 0.46, 36
67, 0.28, 84
66, 0.28, 77
64, 0.37, 74
62, 0.51, 18
0, 0.46, 34
69, 0.23, 83
68, 0.23, 78
66, 0.37, 71
64, 0.51, 19
0, 0.33, 45
65, 0.19, 76
64, 0.37, 72
62, 0.32, 63
60, 0.46, 14
0, 0.6, 27
61, 0.23, 78
60, 0.28, 69
58, 0.33, 61
56, 0.46, 15
0, 0.51, 33
57, 0.19, 68
56, 0.33, 62
54, 0.28, 60
52, 0.6, 24
0, 0.42, 31
54, 0.23, 70
53, 0.28, 72
51, 0.42, 67
49, 0.51, 15
0, 4.8, 3
59, 0.19, 77
58, 0.33, 75
56, 0.33, 60
54, 0.46, 16
0, 0.56, 31
50, 0.23, 81
49, 0.28, 86
47, 0.28, 74
45, 0.56, 29
0, 0.65, 26
60, 0.28, 76
59, 0.23, 71
57, 0.37, 65
55, 0.46, 20
0, 0.7, 23
63, 0.23, 81
62, 0.28, 77
60, 0.32, 68
58, 0.56, 20
0, 0.51, 33
67, 0.23, 80
66, 0.28, 72
64, 0.28, 74
62, 0.46, 31
0, 1.3, 11
71, 0.28, 72
70, 0.23, 73
68, 0.28, 77
66, 1.0, 56
62, 0.33, 57
61, 0.19, 63
59, 0.33, 63
57, 0.51, 18
0, 0.7, 21
69, 0.23, 79
68, 0.23, 76
66, 0.33, 73
64, 0.7, 32
0, 0.65, 29
59, 0.05, 69
58, 0.42, 68
56, 0.33, 57
54, 0.51, 21
0, 0.79, 21
63, 0.23, 77
62, 0.28, 74
60, 0.33, 69
58, 0.56, 22
0, 0.65, 17
56, 0.37, 72
55, 0.23, 66
53, 0.28, 62
51, 0.6, 26
0, 0.84, 21
60, 0.56, 80
58, 0.23, 66
56, 0.56, 21
0, 0.84, 21
65, 0.23, 79
64, 0.33, 75
62, 0.23, 64
60, 0.56, 19
0, 0.93, 16
67, 0.28, 81
66, 0.28, 74
64, 0.33, 73
62, 0.56, 25
0, 0.98, 20
71, 0.23, 74
70, 0.28, 75
68, 0.28, 79
66, 0.7, 35
0, 0.65, 19
72, 0.28, 89
71, 0.23, 77
69, 0.33, 72
67, 0.74, 26
0, 0.65, 29
73, 0.23, 83
72, 0.32, 75
70, 0.19, 87
68, 0.79, 46
0, 0.65, 28
66, 0.19, 89
65, 0.33, 81
63, 0.28, 62
61, 0.7, 13
0, 0.74, 19
67, 0.23, 79
66, 0.33, 75
64, 0.33, 71
62, 0.51, 21
0, 0.93, 17
60, 0.23, 73
59, 0.28, 71
57, 0.33, 63
55, 0.84, 33
0, 0.6, 34
58, 0.46, 68
56, 0.33, 62
54, 0.7, 32
0, 0.65, 28
57, 0.19, 74
56, 0.33, 63
54, 0.23, 70
52, 0.79, 39
0, 0.6, 24
54, 0.23, 75
53, 0.28, 74
51, 0.37, 73
48, 0.6, 56
49, 0.28, 0
0, 0.46, 34
55, 0.28, 69
54, 0.23, 69
52, 0.32, 65
50, 0.93, 38
