note, length, volume
0, 2.3, 7
65, 0.33, 84
64, 0.33, 90
62, 0.33, 81
64, 0.37, 79
67, 0.93, 44
0, 0.88, 23
63, 0.09, 89
62, 0.42, 92
60, 0.32, 91
62, 0.37, 87
65, 1.0, 35
0, 1.3, 15
63, 0.23, 99
62, 0.33, 105
60, 0.37, 101
62, 0.32, 93
65, 0.88, 33
0, 1.4, 12
65, 0.46, 97
63, 0.37, 90
65, 0.42, 94
68, 1.0, 53
0, 1.3, 14
67, 0.05, 89
66, 0.28, 75
65, 0.23, 82
64, 0.37, 84
66, 0.28, 90
69, 1.7, 67
0, 1.1, 14
69, 0.28, 98
68, 0.23, 93
67, 0.33, 100
69, 0.28, 89
72, 0.88, 55
0, 1.5, 14
60, 0.28, 95
58, 0.79, 45
0, 1.0, 22
62, 0.33, 107
60, 0.74, 43
0, 1.8, 11
60, 0.28, 89
59, 0.28, 87
57, 0.33, 83
59, 0.28, 82
62, 0.79, 46
0, 2.1, 9
63, 0.23, 97
62, 0.28, 90
60, 0.33, 89
62, 0.33, 90
64, 0.05, 90
65, 0.14, 59
64, 0.14, 28
65, 0.37, 0
0, 2.9, 8
64, 0.51, 94
62, 0.33, 87
64, 0.33, 89
67, 0.6, 26
0, 2.6, 6
65, 0.42, 98
64, 0.14, 100
63, 0.05, 97
64, 0.05, 82
63, 0.19, 92
65, 0.33, 96
67, 0.09, 94
68, 0.14, 93
67, 0.14, 62
68, 0.23, 2
67, 0.05, 0
68, 0.05, 0
0, 1.9, 8
68, 0.28, 98
67, 0.28, 90
66, 0.28, 98
68, 0.28, 98
70, 0.42, 89
71, 0.51, 42
0, 1.6, 10
60, 0.23, 82
59, 0.23, 83
57, 0.33, 78
59, 0.33, 76
62, 0.7, 43
0, 0.14, 86
58, 0.28, 83
57, 0.28, 78
55, 0.28, 82
57, 0.28, 79
60, 0.7, 41
0, 1.7, 14
55, 0.46, 79
53, 0.33, 76
55, 0.28, 78
58, 0.6, 32
0, 0.7, 18
54, 0.09, 73
53, 0.46, 80
51, 0.37, 78
53, 0.28, 82
56, 0.65, 38
0, 3.1, 6
64, 0.14, 93
63, 0.37, 98
61, 0.28, 97
63, 0.33, 90
65, 0.46, 81
66, 0.46, 50
62, 0.28, 95
61, 0.33, 81
58, 0.28, 85
61, 0.33, 89
64, 0.74, 37
0, 0.98, 19
59, 0.19, 87
58, 0.28, 88
56, 0.42, 89
58, 0.33, 87
61, 0.84, 70
59, 0.28, 85
57, 0.23, 87
56, 0.33, 87
57, 0.79, 39
0, 0.79, 25
57, 0.19, 96
56, 0.32, 79
54, 0.23, 84
56, 0.33, 82
59, 0.51, 29
0, 0.37, 32
56, 0.33, 85
55, 0.28, 80
53, 0.33, 76
55, 0.28, 79
58, 0.56, 33
0, 1.3, 13
55, 0.28, 81
54, 0.14, 84
52, 0.46, 81
0, 0.05, 96
57, 0.14, 95
56, 0.05, 92
57, 0.65, 31
0, 0.79, 25
54, 0.05, 88
53, 0.42, 90
51, 0.28, 84
53, 0.23, 89
56, 0.7, 46
0, 0.84, 18
53, 0.28, 94
52, 0.28, 85
50, 0.28, 93
52, 0.28, 84
55, 0.84, 36
0, 2.4, 8
61, 0.19, 105
60, 0.28, 90
58, 0.33, 88
60, 0.33, 90
63, 0.6, 27
0, 0.65, 26
58, 0.19, 90
57, 0.32, 84
55, 0.28, 84
57, 0.33, 88
60, 0.79, 43
0, 0.7, 23
59, 0.19, 85
58, 0.32, 84
56, 0.33, 83
58, 0.32, 83
60, 0.09, 75
61, 0.05, 72
60, 0.32, 34
61, 0.05, 0
60, 0.09, 0
0, 0.98, 21
56, 0.14, 83
55, 0.37, 78
53, 0.37, 69
55, 0.14, 82
58, 0.93, 46
0, 1.2, 16
62, 0.19, 96
61, 0.28, 88
59, 0.28, 87
61, 0.28, 88
64, 0.79, 40
0, 0.6, 28
64, 0.14, 88
63, 0.28, 93
61, 0.32, 94
63, 0.33, 92
65, 0.14, 84
66, 0.05, 90
65, 0.19, 73
66, 0.51, 20
0, 0.98, 16
65, 0.51, 95
63, 0.28, 89
