note, length, volume
0, 0.92, 14
53, 0.6, 73
57, 0.56, 69
60, 0.84, 44
53, 0.46, 67
57, 0.51, 68
60, 0.65, 54
53, 0.46, 67
57, 0.51, 66
60, 1.2, 43
0, 1.1, 12
55, 0.42, 67
59, 0.51, 65
62, 0.7, 30
55, 0.42, 64
59, 0.42, 67
62, 0.6, 51
55, 0.37, 64
59, 0.42, 63
62, 0.74, 35
0, 0.98, 17
61, 0.37, 87
65, 0.56, 82
67, 0.51, 56
73, 0.05, 83
61, 0.23, 85
65, 0.6, 82
68, 0.42, 46
60, 0.51, 75
64, 0.46, 72
67, 0.56, 37
60, 0.46, 74
64, 0.46, 73
67, 0.51, 19
0, 1.1, 14
61, 0.37, 89
65, 0.46, 85
68, 0.37, 24
0, 0.6, 26
61, 0.37, 86
65, 0.46, 83
68, 0.42, 15
0, 0.65, 21
60, 0.42, 71
64, 0.46, 72
67, 0.05, 50
66, 0.05, 20
67, 0.19, 0
0, 0.74, 20
60, 0.42, 84
64, 0.42, 76
67, 0.42, 16
0, 0.65, 20
58, 0.51, 61
62, 0.42, 76
65, 0.51, 15
0, 0.37, 27
56, 0.46, 70
60, 0.42, 72
63, 0.46, 15
0, 0.51, 27
57, 0.46, 73
61, 0.42, 77
64, 0.46, 14
0, 0.51, 19
53, 0.46, 71
57, 0.46, 67
60, 0.46, 17
0, 0.46, 19
56, 0.46, 67
60, 0.46, 74
63, 0.51, 17
0, 0.46, 25
54, 0.42, 67
58, 0.51, 64
73, 0.05, 29
61, 0.42, 6
0, 0.56, 13
51, 0.51, 58
55, 0.46, 56
58, 0.56, 20
0, 3.3, 2
51, 0.46, 65
55, 0.42, 67
58, 0.56, 23
0, 1.6, 5
51, 0.42, 65
55, 0.56, 63
58, 0.42, 19
51, 0.51, 61
55, 0.42, 64
58, 0.37, 34
57, 0.51, 60
61, 0.37, 75
64, 0.79, 38
0, 0.93, 12
55, 0.51, 69
58, 0.37, 66
62, 0.51, 29
55, 0.42, 65
59, 0.46, 64
62, 0.42, 41
61, 0.42, 80
65, 0.37, 81
68, 0.79, 35
0, 1.9, 8
61, 0.37, 89
65, 0.46, 82
68, 0.46, 32
62, 0.46, 77
66, 0.42, 61
69, 0.46, 6
0, 0.14, 70
58, 0.46, 66
62, 0.42, 75
65, 0.6, 38
61, 0.33, 77
65, 0.42, 79
68, 0.46, 18
0, 0.23, 39
56, 0.42, 66
60, 0.42, 64
63, 0.42, 14
0, 0.14, 22
54, 0.42, 64
58, 0.46, 61
61, 0.42, 28
60, 0.42, 66
64, 0.37, 72
67, 0.65, 26
0, 2.5, 4
52, 0.42, 66
56, 0.51, 60
59, 0.46, 27
58, 0.56, 69
62, 0.42, 76
65, 0.65, 42
56, 0.37, 62
60, 0.51, 68
63, 0.33, 6
0, 0.23, 44
56, 0.46, 60
60, 0.46, 61
63, 0.33, 5
0, 0.28, 37
55, 0.46, 61
59, 0.37, 58
62, 0.37, 10
0, 0.46, 25
55, 0.42, 64
59, 0.42, 66
62, 0.51, 29
54, 0.42, 62
58, 0.46, 61
73, 0.05, 20
61, 0.28, 0
0, 0.56, 14
54, 0.42, 66
58, 0.56, 65
61, 0.42, 27
53, 0.42, 65
57, 0.42, 48
60, 0.42, 7
0, 0.28, 41
53, 0.37, 62
57, 0.46, 53
60, 0.51, 21
52, 0.46, 64
59, 0.42, 55
56, 0.33, 8
0, 0.74, 16
52, 0.28, 65
56, 0.46, 61
59, 0.37, 11
0, 0.56, 15
51, 0.46, 59
55, 0.37, 56
58, 0.46, 16
0, 0.46, 21
51, 0.46, 66
55, 0.37, 59
58, 0.46, 18
0, 0.84, 4
48, 0.46, 58
52, 0.37, 57
55, 0.46, 11
0, 0.42, 10
48, 0.05, 26
0, 0.05, 22
