note, length, volume
0, 1.1, 2
51, 0.74, 64
54, 0.28, 76
58, 0.28, 70
61, 0.33, 76
59, 1.3, 49
0, 0.93, 15
57, 0.37, 78
60, 0.28, 85
64, 0.28, 86
67, 0.33, 81
65, 1.0, 40
0, 1.6, 9
59, 0.37, 88
62, 0.23, 84
66, 0.23, 91
69, 0.33, 83
67, 1.6, 32
0, 1.5, 7
53, 0.42, 74
56, 0.19, 86
60, 0.33, 85
63, 0.28, 69
61, 1.4, 50
52, 0.51, 77
55, 0.23, 74
59, 0.23, 75
62, 0.32, 79
60, 0.98, 38
0, 1.3, 11
57, 0.37, 78
60, 0.14, 88
64, 0.32, 85
67, 0.28, 80
65, 0.98, 53
50, 0.37, 63
53, 0.33, 69
58, 0.28, 75
62, 1.0, 47
0, 1.0, 9
50, 0.37, 61
53, 0.09, 82
57, 0.37, 82
60, 0.33, 76
58, 1.3, 40
55, 0.42, 74
58, 0.28, 80
62, 0.28, 85
65, 0.33, 86
63, 0.74, 40
0, 0.84, 14
55, 0.33, 78
58, 0.28, 87
62, 0.23, 87
65, 0.37, 84
63, 0.7, 66
60, 0.33, 82
63, 0.09, 86
67, 0.37, 85
70, 0.14, 88
68, 1.1, 48
0, 2.0, 4
53, 0.37, 77
56, 0.33, 76
60, 0.23, 82
63, 0.28, 74
61, 0.84, 38
0, 0.05, 37
51, 0.6, 67
54, 0.09, 78
58, 0.37, 70
61, 0.28, 72
59, 0.93, 35
50, 0.65, 55
53, 0.14, 80
57, 0.33, 68
60, 0.33, 61
58, 0.65, 38
0, 0.23, 17
48, 0.37, 53
51, 0.28, 62
55, 0.23, 61
58, 0.33, 64
56, 0.56, 21
0, 1.8, 7
49, 0.23, 75
52, 0.05, 84
56, 0.33, 81
59, 0.33, 80
57, 1.6, 48
58, 0.42, 76
61, 0.28, 84
65, 0.28, 89
68, 0.28, 79
66, 1.2, 34
0, 1.6, 11
59, 0.28, 86
62, 0.28, 85
66, 0.28, 89
69, 0.37, 84
67, 2.1, 55
0, 1.3, 8
52, 0.37, 81
56, 0.33, 73
59, 0.33, 78
63, 0.32, 74
61, 0.88, 48
56, 0.88, 67
58, 0.65, 51
54, 0.79, 14
0, 0.28, 11
48, 0.56, 51
51, 0.33, 67
55, 0.09, 71
58, 0.28, 68
56, 0.6, 27
0, 0.88, 11
50, 0.51, 68
57, 0.37, 84
60, 0.33, 76
58, 0.84, 35
0, 0.88, 6
52, 1.0, 76
55, 0.05, 84
59, 0.33, 81
62, 0.7, 78
60, 0.88, 38
0, 0.74, 19
54, 0.42, 72
57, 0.28, 70
61, 0.23, 79
64, 0.37, 77
62, 0.88, 41
0, 0.74, 22
55, 0.23, 81
58, 0.28, 90
62, 0.23, 90
65, 0.33, 89
63, 0.98, 50
0, 0.65, 18
54, 0.37, 75
57, 0.33, 81
61, 0.28, 86
64, 0.42, 85
62, 0.84, 46
0, 0.88, 19
56, 0.56, 83
59, 0.33, 87
63, 0.33, 84
65, 0.09, 78
64, 1.1, 50
0, 0.84, 21
57, 0.28, 89
60, 0.33, 87
64, 0.37, 91
67, 0.23, 86
66, 0.33, 90
64, 0.09, 97
65, 0.09, 77
64, 0.19, 85
65, 2.2, 57
0, 2.0, 7
58, 0.37, 78
61, 0.33, 84
65, 0.19, 97
68, 0.37, 85
66, 1.5, 45
0, 0.05, 23
51, 0.6, 52
54, 0.09, 78
58, 0.37, 69
61, 0.28, 72
59, 0.84, 36
0, 0.7, 16
56, 0.42, 82
59, 0.33, 86
63, 0.14, 78
66, 0.33, 81
64, 1.1, 42
0, 0.7, 18
49, 0.33, 71
52, 0.23, 79
56, 0.28, 74
59, 0.33, 73
57, 0.93, 63
54, 0.28, 75
57, 0.42, 63
64, 0.42, 84
62, 0.32, 44
59, 0.42, 77
62, 0.23, 72
66, 0.23, 76
69, 0.28, 71
67, 0.7, 32
0, 0.88, 12
52, 0.37, 71
55, 0.23, 74
59, 0.33, 81
62, 0.37, 81
60, 1.9, 55
51, 0.46, 61
54, 0.14, 72
58, 0.37, 67
61, 0.33, 69
59, 2.0, 49
0, 2.0, 3
50, 0.46, 61
53, 0.14, 81
57, 0.33, 69
60, 0.37, 73
58, 0.88, 47
51, 0.42, 45
54, 0.09, 71
58, 0.42, 63
61, 0.23, 71
59, 0.98, 45
0, 0.37, 32
48, 0.6, 64
51, 0.28, 67
55, 0.23, 69
58, 0.33, 57
56, 0.51, 20
0, 0.7, 10
54, 0.42, 70
57, 0.33, 71
61, 0.14, 84
64, 0.37, 80
62, 0.37, 42
56, 0.42, 74
59, 0.28, 85
63, 0.28, 79
66, 0.28, 77
64, 0.51, 56
57, 0.33, 61
60, 0.33, 82
64, 0.33, 87
67, 0.37, 86
65, 0.98, 45
0, 2.5, 5
62, 0.37, 87
65, 0.14, 94
69, 0.28, 81
72, 0.28, 78
70, 0.93, 46
0, 0.19, 5
55, 0.51, 63
58, 0.33, 78
62, 0.23, 81
65, 0.32, 83
63, 0.74, 40
0, 0.93, 9
48, 0.46, 69
51, 0.23, 70
55, 0.28, 73
58, 0.28, 65
56, 0.6, 67
52, 0.46, 63
55, 0.09, 80
59, 0.28, 77
62, 0.33, 81
60, 0.79, 39
56, 0.7, 77
59, 0.33, 85
63, 0.28, 81
66, 0.19, 75
64, 0.65, 65
57, 0.46, 74
60, 0.37, 88
64, 0.32, 82
67, 0.98, 55
65, 0.56, 22
0, 2.4, 0
54, 0.42, 65
57, 0.28, 69
61, 0.32, 75
64, 0.33, 78
62, 0.98, 55
55, 0.28, 69
58, 0.28, 71
62, 0.28, 84
65, 0.37, 87
63, 1.0, 43
0, 0.14, 29
55, 1.2, 54
53, 0.51, 65
56, 0.33, 67
60, 0.33, 74
63, 0.28, 72
61, 0.7, 40
51, 0.6, 56
54, 0.23, 63
58, 0.32, 59
61, 0.33, 52
59, 0.6, 22
0, 2.9, 2
50, 0.33, 70
53, 0.14, 80
57, 0.33, 68
60, 0.28, 70
58, 0.51, 19
0, 0.14, 60
55, 0.32, 71
58, 0.28, 81
62, 0.23, 81
65, 0.33, 81
63, 1.0, 45
0, 0.28, 47
48, 0.28, 55
51, 0.23, 68
55, 0.14, 69
58, 0.37, 66
56, 0.84, 36
50, 0.37, 52
53, 0.14, 75
57, 0.33, 58
60, 0.28, 64
58, 0.65, 32
0, 0.65, 15
48, 0.37, 73
52, 0.14, 86
56, 0.28, 77
59, 0.28, 75
57, 0.79, 47
54, 0.46, 66
57, 0.28, 67
61, 0.28, 75
64, 0.37, 79
62, 0.79, 56
53, 0.65, 54
56, 0.28, 64
60, 0.28, 86
63, 0.19, 86
62, 0.7, 40
0, 0.79, 12
53, 0.28, 75
56, 0.23, 78
60, 0.33, 85
63, 0.28, 80
61, 1.4, 46
0, 0.98, 17
61, 0.14, 90
64, 0.33, 89
68, 0.23, 92
70, 0.28, 78
68, 0.05, 72
69, 0.84, 33
54, 0.28, 64
57, 0.37, 70
64, 0.37, 83
62, 0.51, 31
0, 0.93, 17
50, 0.88, 68
53, 0.23, 78
57, 0.33, 73
60, 0.28, 71
58, 0.79, 54
48, 0.7, 57
51, 0.23, 66
55, 0.28, 63
58, 0.23, 64
56, 0.79, 42
0, 0.09, 73
46, 0.6, 63
48, 0.19, 64
52, 0.32, 68
56, 0.33, 48
54, 0.6, 15
0, 1.3, 13
53, 0.19, 81
56, 0.28, 80
60, 0.19, 93
63, 0.23, 88
62, 1.5, 59
60, 0.6, 81
58, 0.51, 73
61, 0.33, 86
65, 0.19, 98
68, 0.28, 89
67, 1.4, 43
0, 2.1, 3
54, 0.32, 74
57, 0.33, 70
61, 0.14, 84
64, 0.33, 86
62, 0.93, 52
0, 0.65, 33
59, 0.19, 77
57, 0.05, 82
53, 0.09, 83
57, 0.05, 86
52, 0.28, 75
50, 0.6, 72
53, 0.09, 87
57, 0.28, 83
60, 0.33, 79
58, 0.98, 73
61, 0.42, 65
64, 0.33, 88
68, 0.33, 88
65, 2.4, 67
