note, length, volume
0, 2.0, 4
53, 1.1, 53
55, 0.33, 60
57, 0.42, 49
60, 1.0, 28
0, 0.88, 15
55, 0.42, 63
57, 0.28, 56
59, 0.32, 54
62, 0.74, 34
0, 0.88, 7
52, 0.46, 53
54, 0.23, 56
56, 0.37, 54
58, 0.79, 35
59, 0.05, 0
0, 0.6, 10
57, 0.37, 56
58, 0.37, 47
61, 0.37, 49
64, 0.6, 22
0, 1.6, 8
50, 0.33, 57
53, 0.28, 54
55, 0.37, 58
57, 0.09, 52
58, 0.46, 21
0, 0.74, 12
56, 0.37, 62
58, 0.33, 52
60, 0.42, 51
62, 0.09, 40
63, 0.46, 18
0, 1.0, 9
61, 0.28, 64
63, 0.28, 71
65, 0.37, 63
67, 0.37, 45
68, 0.42, 6
0, 0.74, 12
54, 0.28, 52
56, 0.33, 55
58, 0.37, 46
61, 0.84, 16
0, 0.88, 7
52, 0.37, 47
54, 0.28, 45
56, 0.42, 54
58, 0.19, 48
59, 0.05, 45
58, 0.19, 35
59, 0.23, 4
0, 1.2, 6
50, 0.37, 57
52, 0.28, 50
54, 0.33, 54
57, 1.3, 47
53, 0.46, 44
55, 0.19, 49
57, 0.37, 40
60, 0.65, 17
0, 1.3, 8
55, 0.33, 59
57, 0.37, 53
59, 0.23, 45
62, 0.7, 30
0, 0.65, 17
58, 0.28, 60
60, 0.33, 54
62, 0.28, 55
64, 0.33, 59
65, 0.28, 8
0, 1.4, 5
52, 0.42, 51
54, 0.09, 59
56, 0.42, 42
58, 0.37, 12
0, 1.2, 9
57, 0.28, 54
58, 0.28, 53
61, 0.37, 61
63, 0.05, 56
64, 0.51, 16
0, 1.4, 3
50, 0.33, 58
52, 0.28, 47
54, 0.28, 45
57, 0.56, 20
0, 1.0, 6
55, 0.33, 54
57, 0.33, 49
58, 0.37, 31
62, 0.74, 30
0, 1.2, 9
60, 0.28, 66
62, 0.28, 60
64, 0.32, 66
67, 0.7, 29
0, 0.84, 6
56, 0.42, 57
58, 0.28, 41
60, 0.32, 50
63, 0.56, 24
0, 1.2, 4
53, 0.42, 53
55, 0.28, 55
57, 0.37, 46
60, 0.65, 20
0, 0.98, 9
50, 0.37, 58
52, 0.28, 51
54, 0.28, 54
57, 0.88, 32
0, 1.1, 6
47, 0.19, 46
48, 0.32, 50
50, 0.37, 51
53, 0.51, 21
54, 0.05, 0
0, 1.6, 6
52, 0.33, 49
54, 0.23, 53
56, 0.37, 48
59, 0.65, 21
0, 0.88, 10
55, 0.33, 60
57, 0.33, 49
59, 0.33, 49
62, 0.65, 28
0, 0.74, 12
52, 0.28, 48
54, 0.23, 53
56, 0.42, 45
59, 0.7, 21
0, 0.88, 12
55, 0.28, 56
57, 0.33, 50
