note, length, volume
0, 3.7, 4
65, 0.09, 89
64, 0.05, 91
65, 0.14, 79
64, 0.14, 81
65, 0.23, 73
64, 0.09, 78
63, 0.05, 82
64, 0.51, 58
60, 0.84, 40
0, 0.09, 88
67, 1.2, 79
63, 0.7, 38
0, 0.7, 38
70, 0.09, 97
71, 0.09, 91
70, 1.1, 56
66, 0.79, 32
0, 0.14, 78
69, 0.33, 75
68, 0.33, 88
67, 0.51, 82
64, 0.65, 54
63, 0.56, 74
62, 0.51, 66
58, 0.56, 23
0, 0.42, 30
57, 0.46, 72
56, 0.6, 70
52, 1.2, 44
0, 3.3, 5
59, 0.23, 79
58, 0.98, 64
54, 0.7, 20
0, 0.37, 35
55, 0.56, 62
54, 0.46, 42
50, 0.46, 52
49, 0.56, 23
50, 0.88, 76
49, 0.42, 74
46, 0.79, 33
0, 0.65, 26
57, 0.19, 77
56, 0.42, 73
52, 0.65, 61
59, 0.23, 76
58, 0.37, 64
54, 0.65, 31
61, 0.28, 75
60, 0.33, 72
56, 0.7, 42
0, 0.14, 72
63, 0.23, 81
62, 0.33, 75
58, 0.74, 57
65, 0.28, 80
64, 0.37, 81
60, 0.98, 44
0, 1.3, 12
67, 0.28, 74
66, 0.28, 80
62, 0.6, 66
69, 0.23, 87
68, 0.33, 77
64, 0.7, 36
0, 0.33, 46
65, 0.28, 84
64, 0.28, 82
60, 0.6, 55
67, 0.23, 72
66, 0.33, 70
62, 0.7, 53
61, 0.23, 79
60, 0.46, 66
56, 0.93, 39
0, 3.3, 5
59, 0.23, 79
58, 0.98, 53
54, 0.7, 42
60, 0.74, 73
59, 0.56, 47
55, 0.98, 54
61, 0.7, 64
60, 0.56, 44
56, 0.56, 74
62, 0.74, 66
61, 0.56, 44
57, 0.7, 32
0, 0.74, 17
63, 0.37, 80
62, 0.46, 68
58, 0.46, 64
65, 0.33, 75
64, 0.51, 79
60, 0.51, 53
66, 0.33, 77
65, 0.46, 71
61, 0.51, 55
67, 0.33, 72
66, 0.46, 65
62, 0.56, 48
68, 0.37, 87
67, 0.42, 76
63, 0.93, 44
0, 2.6, 9
71, 0.23, 92
70, 0.93, 69
66, 0.84, 72
68, 0.46, 82
67, 0.84, 65
63, 0.74, 70
67, 0.6, 69
66, 0.46, 64
65, 0.33, 66
62, 0.7, 71
63, 0.65, 69
62, 0.7, 63
58, 0.74, 63
65, 0.09, 59
66, 0.14, 64
65, 0.14, 58
66, 0.19, 67
65, 0.84, 62
61, 0.74, 15
0, 1.3, 12
65, 0.93, 72
64, 0.14, 79
65, 0.14, 72
64, 0.19, 51
61, 0.7, 52
64, 0.6, 62
63, 0.65, 65
58, 0.46, 68
62, 0.74, 69
61, 0.65, 58
57, 0.7, 65
60, 0.6, 60
59, 0.65, 63
55, 0.65, 31
0, 0.98, 17
59, 0.05, 70
58, 0.56, 62
54, 0.7, 30
0, 0.93, 13
57, 0.28, 76
56, 0.28, 60
52, 0.93, 38
0, 0.93, 13
56, 0.33, 76
55, 0.28, 56
51, 1.3, 45
0, 0.65, 15
54, 0.23, 70
53, 0.37, 65
48, 0.79, 63
49, 0.37, 9
0, 0.6, 20
55, 0.19, 58
54, 0.05, 56
55, 0.05, 58
54, 0.23, 51
50, 0.65, 69
59, 0.23, 73
58, 0.37, 59
54, 0.56, 66
