note, length, volume
0, 2.6, 3
54, 0.88, 59
63, 0.84, 42
0, 1.9, 4
50, 0.88, 61
58, 1.1, 46
59, 0.05, 0
0, 2.4, 4
52, 0.84, 67
61, 1.0, 39
0, 1.6, 6
51, 0.93, 67
60, 0.79, 39
0, 2.1, 4
53, 0.88, 62
62, 0.84, 42
0, 1.3, 9
56, 1.3, 73
65, 0.93, 34
0, 1.6, 10
58, 0.98, 77
67, 0.88, 51
0, 1.3, 8
52, 0.88, 60
61, 0.88, 26
0, 1.2, 11
54, 0.74, 59
63, 0.79, 36
0, 0.93, 11
50, 0.79, 60
58, 0.46, 53
59, 0.42, 11
0, 1.4, 10
47, 0.32, 76
48, 0.51, 63
57, 0.88, 39
0, 1.8, 8
48, 0.74, 79
57, 0.93, 43
0, 1.1, 13
51, 0.7, 70
58, 1.0, 43
0, 1.3, 9
51, 0.79, 66
60, 0.74, 34
0, 1.6, 6
54, 0.79, 63
63, 0.93, 41
0, 1.1, 10
56, 0.84, 76
65, 1.1, 42
0, 0.79, 20
58, 0.79, 76
67, 0.84, 39
0, 0.98, 15
59, 0.84, 54
68, 0.93, 52
0, 1.4, 12
60, 0.84, 68
69, 0.98, 40
0, 1.1, 12
61, 0.84, 56
70, 0.93, 36
0, 1.0, 9
60, 0.93, 61
69, 0.98, 42
0, 0.93, 15
59, 0.98, 65
68, 1.1, 55
0, 0.65, 23
58, 0.88, 62
67, 1.2, 52
0, 0.65, 19
54, 0.88, 57
63, 1.2, 49
0, 0.88, 12
50, 0.84, 63
59, 1.1, 42
0, 0.7, 27
47, 0.84, 75
56, 0.98, 52
0, 1.0, 12
48, 0.84, 70
58, 0.93, 35
0, 1.1, 5
50, 0.79, 58
59, 1.1, 39
0, 0.74, 14
53, 0.79, 62
62, 1.1, 45
0, 0.56, 29
55, 0.7, 72
64, 1.0, 39
0, 0.56, 26
57, 0.84, 76
66, 1.1, 49
0, 0.6, 26
60, 0.79, 69
69, 1.1, 47
0, 0.7, 17
61, 0.88, 63
70, 0.09, 68
69, 0.05, 68
70, 0.14, 61
69, 0.14, 57
70, 0.37, 13
0, 0.93, 15
64, 1.0, 74
73, 1.1, 59
0, 0.79, 21
63, 0.79, 67
72, 1.0, 45
0, 0.84, 20
61, 0.65, 48
70, 0.84, 36
0, 1.8, 9
60, 0.88, 62
69, 1.0, 40
0, 0.79, 15
58, 0.93, 66
67, 1.1, 47
0, 1.0, 14
58, 1.0, 55
67, 1.1, 46
0, 0.56, 18
56, 0.84, 61
65, 1.1, 45
0, 0.88, 14
56, 0.79, 57
65, 1.1, 48
0, 0.33, 38
54, 0.79, 38
63, 0.98, 46
0, 0.7, 16
54, 0.7, 27
0, 0.14, 75
63, 0.88, 38
0, 0.7, 16
52, 0.79, 47
61, 0.93, 26
0, 0.74, 17
52, 0.79, 37
61, 0.93, 37
0, 0.79, 13
50, 0.74, 41
59, 0.93, 39
0, 1.0, 7
50, 0.6, 26
0, 0.14, 75
59, 0.88, 38
0, 0.84, 12
54, 0.6, 26
0, 0.28, 65
63, 0.84, 43
0, 0.88, 19
58, 0.56, 26
0, 0.28, 69
67, 0.98, 45
0, 0.65, 24
58, 0.65, 35
67, 1.2, 57
0, 0.56, 17
61, 0.7, 30
70, 1.1, 46
0, 0.65, 19
61, 0.79, 58
70, 0.84, 30
0, 0.65, 24
57, 0.79, 56
66, 0.42, 72
65, 0.09, 63
66, 0.51, 25
0, 0.7, 24
57, 0.7, 75
66, 1.0, 48
0, 0.56, 18
52, 0.65, 57
61, 0.93, 22
0, 0.79, 14
52, 0.79, 65
61, 0.93, 26
0, 0.65, 17
51, 0.84, 64
60, 0.98, 34
0, 0.7, 14
51, 0.79, 59
60, 0.84, 30
0, 0.79, 14
50, 0.84, 59
58, 0.51, 56
59, 0.28, 2
0, 1.2, 7
50, 0.56, 50
59, 0.88, 33
0, 0.74, 15
48, 0.7, 48
57, 1.0, 44
0, 0.93, 4
48, 0.65, 57
58, 0.84, 34
0, 0.7, 16
51, 0.79, 61
59, 0.84, 28
0, 0.88, 13
54, 1.1, 58
63, 0.79, 38
0, 0.74, 21
55, 0.74, 71
64, 0.98, 38
0, 0.56, 21
54, 0.74, 59
63, 0.84, 38
0, 0.7, 18
55, 0.74, 57
64, 0.84, 38
0, 0.74, 15
54, 0.79, 56
63, 0.88, 35
0, 0.6, 26
52, 0.79, 62
61, 0.98, 25
0, 0.7, 16
54, 0.74, 54
63, 0.88, 41
0, 0.6, 22
55, 0.74, 62
64, 0.93, 34
0, 0.56, 19
50, 0.74, 60
59, 0.84, 33
0, 0.56, 22
51, 0.88, 53
60, 0.79, 25
0, 0.65, 21
52, 0.74, 54
61, 0.88, 30
0, 0.56, 24
54, 0.79, 47
63, 0.88, 40
0, 0.74, 16
50, 0.7, 47
59, 0.79, 37
0, 0.79, 16
51, 0.7, 54
60, 0.79, 32
