note, length, volume
0, 4.8, 2
56, 0.56, 75
58, 0.46, 71
59, 0.56, 65
58, 0.14, 63
59, 0.14, 64
58, 0.14, 63
59, 0.46, 65
58, 1.8, 69
59, 1.1, 63
61, 1.3, 38
0, 1.7, 8
62, 0.74, 77
63, 0.46, 63
64, 0.65, 71
63, 0.56, 66
62, 1.3, 68
59, 0.14, 68
58, 0.05, 67
59, 0.93, 64
61, 1.8, 62
59, 0.56, 68
58, 1.2, 49
0, 1.6, 10
58, 0.56, 75
59, 0.46, 70
56, 1.5, 66
55, 1.6, 55
54, 1.2, 52
58, 1.2, 67
63, 1.0, 36
0, 0.93, 20
66, 0.09, 79
65, 2.1, 77
60, 0.93, 62
62, 1.5, 68
61, 1.2, 61
62, 0.7, 39
0, 0.79, 14
63, 0.79, 32
0, 0.46, 27
59, 0.88, 43
0, 1.1, 10
61, 1.1, 47
0, 0.93, 19
58, 2.0, 60
0, 1.9, 9
57, 0.37, 77
56, 0.37, 61
54, 0.46, 63
52, 0.6, 70
57, 0.46, 74
56, 0.42, 65
54, 0.42, 61
52, 0.65, 60
54, 0.93, 38
52, 1.3, 38
0, 1.6, 9
57, 0.42, 79
56, 0.51, 62
54, 0.65, 26
0, 0.42, 41
57, 0.23, 71
56, 0.46, 65
55, 0.05, 56
54, 0.42, 53
52, 0.79, 68
53, 0.51, 63
62, 0.93, 61
55, 1.2, 38
0, 1.7, 10
57, 0.93, 75
59, 0.37, 65
60, 0.6, 73
61, 1.2, 64
63, 0.46, 60
64, 0.74, 66
65, 0.19, 69
66, 1.1, 66
65, 0.19, 6
66, 0.05, 0
0, 1.1, 12
66, 0.74, 48
65, 0.09, 73
66, 0.6, 71
67, 0.56, 17
0, 0.14, 62
60, 0.84, 73
62, 1.0, 67
64, 0.84, 30
0, 3.1, 4
72, 1.2, 77
70, 0.51, 74
69, 0.46, 79
67, 0.51, 78
65, 0.51, 79
62, 0.51, 73
60, 0.7, 33
0, 0.79, 26
70, 0.46, 84
72, 0.51, 75
67, 1.1, 71
65, 0.56, 71
63, 0.46, 63
60, 0.65, 68
58, 0.7, 38
0, 0.88, 16
68, 0.56, 86
70, 0.46, 75
65, 1.1, 80
63, 0.46, 55
61, 0.79, 40
56, 1.0, 69
61, 0.6, 69
65, 1.5, 76
67, 1.1, 44
0, 3.9, 4
71, 0.79, 91
70, 0.79, 74
66, 0.42, 69
63, 0.42, 67
59, 0.51, 75
