note, length, volume
60, 0.7, 59
62, 0.98, 75
64, 0.51, 66
66, 0.05, 72
65, 0.14, 61
66, 0.6, 20
0, 0.19, 60
67, 0.65, 55
69, 0.19, 80
68, 0.05, 70
69, 0.14, 68
68, 0.14, 39
69, 0.23, 0
0, 0.46, 35
71, 1.4, 73
62, 0.84, 44
0, 0.42, 46
67, 1.0, 61
59, 0.74, 38
0, 0.46, 43
63, 0.51, 81
64, 0.46, 49
57, 0.7, 38
0, 0.46, 46
62, 0.09, 89
61, 0.05, 87
62, 0.74, 57
55, 0.7, 35
0, 0.51, 41
59, 1.0, 62
54, 0.74, 34
0, 0.51, 29
50, 0.33, 66
55, 0.28, 78
57, 0.42, 72
59, 0.51, 50
52, 0.7, 47
0, 0.14, 107
60, 0.23, 80
59, 0.28, 75
57, 0.56, 73
62, 0.56, 73
59, 0.46, 67
55, 0.56, 67
52, 0.42, 72
50, 0.56, 28
0, 1.5, 14
59, 0.46, 77
64, 1.1, 68
57, 0.7, 62
64, 0.14, 84
65, 0.7, 76
66, 0.51, 17
0, 0.7, 37
66, 0.19, 83
65, 0.28, 88
64, 0.28, 88
62, 0.28, 95
60, 0.23, 79
59, 0.33, 79
57, 0.33, 73
55, 0.46, 53
69, 0.28, 91
67, 0.28, 86
66, 0.28, 83
64, 0.28, 83
62, 0.28, 85
60, 0.23, 72
59, 0.28, 77
57, 0.46, 14
0, 0.46, 35
71, 0.28, 92
69, 0.28, 91
67, 0.23, 85
66, 0.32, 86
64, 0.28, 88
62, 0.28, 87
60, 0.33, 77
59, 0.37, 15
0, 0.56, 31
71, 0.56, 94
69, 0.28, 86
67, 0.28, 82
66, 0.28, 84
64, 0.37, 87
62, 0.28, 84
60, 0.79, 41
0, 1.6, 11
50, 0.51, 67
51, 0.05, 74
54, 0.88, 62
56, 0.56, 66
58, 0.7, 39
0, 0.46, 42
61, 0.6, 93
63, 0.56, 57
58, 0.09, 10
54, 0.14, 23
51, 0.74, 57
54, 0.65, 25
0, 0.33, 41
56, 0.56, 42
58, 0.74, 41
0, 0.42, 57
60, 0.51, 92
62, 0.42, 58
63, 0.14, 0
0, 0.37, 47
51, 0.56, 64
54, 0.88, 55
56, 0.65, 79
58, 0.56, 29
0, 0.7, 37
61, 0.56, 92
62, 0.09, 84
63, 0.05, 85
62, 0.05, 82
63, 0.33, 75
58, 0.33, 69
51, 0.65, 53
54, 0.46, 17
0, 0.42, 45
56, 0.56, 55
58, 0.6, 33
0, 0.56, 45
60, 0.46, 93
61, 0.09, 83
63, 0.42, 20
0, 0.46, 36
55, 0.56, 68
64, 0.74, 37
0, 1.1, 17
57, 0.09, 86
56, 0.19, 81
57, 0.93, 72
62, 0.6, 74
59, 0.23, 73
57, 0.37, 65
55, 0.6, 65
62, 0.65, 77
64, 0.05, 85
63, 0.05, 82
64, 0.65, 30
0, 0.19, 77
58, 1.1, 50
0, 0.32, 60
64, 0.28, 85
63, 0.19, 69
64, 0.42, 3
0, 0.51, 40
58, 0.33, 20
59, 0.19, 37
0, 0.14, 77
65, 0.6, 66
66, 0.46, 40
64, 0.65, 43
0, 0.51, 34
57, 0.51, 27
0, 0.14, 88
63, 0.37, 83
64, 0.6, 67
62, 0.65, 29
0, 0.51, 25
55, 0.56, 31
0, 0.05, 89
62, 0.14, 82
61, 0.05, 76
62, 0.19, 76
61, 0.14, 71
62, 0.7, 71
60, 0.09, 74
61, 0.14, 73
60, 0.14, 58
61, 0.42, 27
60, 1.1, 63
58, 0.51, 35
0, 1.6, 12
51, 0.56, 55
54, 0.93, 55
56, 0.6, 70
58, 0.6, 32
0, 0.65, 34
60, 0.56, 79
61, 0.28, 82
63, 0.33, 82
64, 0.23, 41
65, 0.23, 64
51, 0.6, 61
53, 0.09, 49
54, 0.46, 13
0, 0.23, 33
56, 0.6, 41
58, 0.65, 53
60, 0.37, 62
59, 0.09, 0
60, 0.14, 0
0, 0.42, 11
60, 0.6, 24
0, 0.37, 35
60, 0.37, 64
51, 0.6, 62
53, 0.14, 34
54, 0.05, 0
53, 0.19, 0
0, 0.7, 21
56, 0.6, 45
58, 0.7, 30
0, 0.42, 51
60, 0.56, 83
62, 0.42, 56
63, 0.19, 0
0, 0.51, 39
55, 0.46, 34
59, 0.19, 77
58, 0.05, 69
59, 0.05, 59
58, 0.28, 20
59, 0.05, 0
0, 0.51, 36
62, 0.6, 83
65, 0.42, 61
66, 0.19, 5
65, 0.09, 0
0, 0.42, 40
57, 0.56, 38
62, 0.84, 40
0, 0.14, 49
55, 0.65, 67
58, 0.05, 67
59, 0.46, 21
0, 0.42, 45
62, 0.56, 84
65, 0.79, 36
0, 0.33, 53
64, 0.7, 59
58, 0.51, 36
0, 0.65, 24
55, 0.6, 65
59, 0.28, 8
0, 0.7, 22
62, 0.56, 83
65, 0.56, 73
68, 0.37, 50
69, 0.23, 0
0, 0.6, 26
55, 0.51, 70
59, 0.56, 65
62, 0.51, 84
65, 0.51, 76
68, 0.42, 49
69, 0.19, 0
0, 0.46, 35
67, 0.6, 49
62, 0.6, 81
65, 0.09, 66
66, 0.05, 70
65, 0.28, 72
64, 0.7, 42
0, 0.51, 35
58, 0.51, 65
55, 0.65, 66
64, 0.6, 31
0, 0.33, 55
55, 0.46, 46
62, 0.74, 44
0, 0.37, 38
59, 0.28, 73
57, 0.33, 68
55, 0.74, 30
0, 0.46, 39
59, 0.23, 78
57, 0.56, 39
53, 0.56, 63
52, 0.09, 64
50, 0.65, 60
55, 0.51, 72
59, 0.51, 71
57, 0.51, 21
0, 0.56, 11
51, 0.6, 58
53, 0.23, 47
54, 0.33, 2
0, 0.33, 35
56, 0.51, 37
58, 0.6, 33
0, 0.74, 36
60, 0.46, 86
63, 0.37, 22
0, 0.65, 30
51, 0.56, 69
54, 0.46, 23
0, 0.42, 33
56, 0.6, 47
58, 0.7, 37
0, 0.46, 42
60, 0.42, 45
61, 0.19, 94
62, 0.09, 82
63, 0.65, 46
51, 0.65, 48
53, 0.14, 44
54, 0.33, 6
0, 0.46, 28
56, 0.56, 37
58, 0.19, 83
57, 0.05, 77
58, 0.09, 63
57, 0.33, 15
0, 0.51, 47
60, 0.56, 93
62, 0.05, 86
63, 0.14, 81
62, 0.05, 67
63, 0.33, 51
58, 0.37, 51
51, 0.6, 45
53, 0.42, 22
54, 0.05, 0
0, 0.56, 32
56, 0.42, 50
58, 0.65, 37
0, 0.56, 38
61, 0.56, 78
62, 0.09, 61
63, 0.33, 12
0, 0.56, 30
62, 0.51, 77
59, 0.51, 24
0, 0.88, 28
63, 0.05, 89
64, 0.46, 65
57, 0.51, 28
0, 0.56, 31
59, 0.42, 20
0, 0.05, 73
55, 0.6, 68
52, 0.56, 67
62, 0.56, 72
59, 0.46, 25
0, 0.46, 25
54, 0.51, 58
62, 0.56, 76
59, 0.56, 50
67, 0.56, 79
64, 0.56, 52
59, 0.28, 69
57, 0.56, 26
0, 0.7, 24
55, 0.23, 71
54, 0.33, 70
52, 0.65, 38
0, 0.37, 51
57, 0.28, 70
55, 0.28, 64
54, 0.56, 20
0, 0.37, 39
57, 0.65, 34
0, 0.05, 95
60, 0.33, 81
59, 0.28, 66
57, 0.37, 72
62, 0.56, 54
59, 0.28, 60
55, 0.33, 61
52, 0.65, 62
62, 0.28, 72
59, 0.7, 36
51, 0.56, 48
54, 0.46, 24
0, 0.46, 29
56, 0.56, 47
58, 0.6, 36
0, 0.51, 50
61, 0.79, 84
62, 0.09, 74
63, 0.19, 27
62, 0.05, 73
63, 0.14, 83
51, 0.6, 69
54, 0.51, 17
0, 0.37, 62
60, 0.51, 63
56, 0.7, 38
0, 0.33, 55
51, 0.23, 78
58, 0.37, 85
60, 0.28, 92
63, 0.28, 85
65, 0.33, 52
51, 0.51, 45
54, 0.56, 23
